GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,NO2_mean,O3_max,PM25_RH35_GCC_mean
RUS,Russia,RUS.67_1,Tambov,Tambovskaya Oblast,Тамбовская область,Oblast,Region,,RU.TB,0.8261217619243421,54.71520233154297,3.9683041221217104
RUS,Russia,RUS.68_1,Tatarstan,Kazan|Kazanskaya G.|Tatar A.S.S.R.|Tatarskaya A.S.S.R.|Republic of Tatarstan|Respublika Tatars,Республика Татарстан,Respublika,Republic,,RU.TT,2.114433006004051,57.80021667480469,9.544078685619214
RUS,Russia,RUS.69_1,Tomsk,Tomskaya Oblast,Томская область,Oblast,Region,,RU.TO,0.09711335927870324,56.11235427856445,8.672219402552205
RUS,Russia,RUS.70_1,Tula,Tul'skaya|Tulskaya Oblast,Тульская область,Oblast,Region,,RU.TL,2.9657218933105467,53.260009765625,7.196096801757813
RUS,Russia,RUS.71_1,Tuva,Respublika Tyva|Republic of Tuva|Tyva|Tuvinskaya A.S.S.R.|Republic of Tyva,Республика Тыва,Respublika,Republic,,RU.TU,0.31929404780549825,61.58372116088867,7.078999069501769
RUS,Russia,RUS.72_1,Tver',Kalinin|Kalininskaya|Tverskaya Oblast,Тверская область,Oblast,Region,,RU.TV,0.3043494637556902,40.16328430175781,2.657331331508366
RUS,Russia,RUS.73_1,Tyumen',Tobol'sk|Tobol'skaya G.|Tyumenskaya Oblast,Тюменская область,Oblast,Region,,RU.TY,0.10095742071559856,46.79897689819336,6.060039403657205
RUS,Russia,RUS.74_1,Udmurt,Udmurtiya|Udmurt Republic|Udmurtskaya A.S.S.R.|Udmurtskaya Respublika,Удмуртская Республика,Respublika,Republic,,RU.UD,1.104258181443855,49.6511344909668,7.70964209713153
RUS,Russia,RUS.75_1,Ul'yanovsk,Simbirsk|Simbirskaya G.|Ul'yanovskaya Oblast,Ульяновская область,Oblast,Region,,RU.UL,0.5068894079176046,61.58372116088867,9.5228468038268
RUS,Russia,RUS.76_1,Vladimir,Vladimirskaya Oblast,Владимирская область,Oblast,Region,,RU.VL,1.4529292559382891,53.783878326416016,4.002604166666667
RUS,Russia,RUS.77_1,Volgograd,Stalingrad|Volgogradskaya Oblast,Волгоградская область,Oblast,Region,,RU.VG,1.3492255535604278,67.52090454101562,9.244524774585573
RUS,Russia,RUS.78_1,Vologda,Vologodskaya Oblast,Вологодская область,Oblast,Region,,RU.VO,0.3063824275912028,48.02132034301758,4.164421231793627
RUS,Russia,RUS.79_1,Voronezh,Voronezhskaya Oblast,Воронежская область,Oblast,Region,,RU.VR,1.2751914010920995,55.70473098754883,5.89947294853103
RUS,Russia,RUS.80_1,Yamal-Nenets,Yamalo-Nenetskiy A. Okrug,Ямало-Ненецкий АОк,Avtonomnyy Okrug,Autonomous Province,,RU.YN,0.032916081001569036,38.708106994628906,2.3557391712628375
RUS,Russia,RUS.81_1,Yaroslavl',Yaroslavskaya,Ярославская область,Oblast,Region,,RU.YS,0.3218607626670648,41.96772384643555,3.6334516036608986
RUS,Russia,RUS.82_1,Yevrey,Den jødiske autonome oblasten|Evrey|Jewish A.Obl.|Yahudi|Yevreyskaya A.Obl.|Evreyskaya AOb,Eврейская АОб,Avtonomnaya Oblast,Autonomous Region,6701,RU.YV,0.3438303052764578,70.66411590576172,23.23500926224227
RUS,Russia,RUS.83_1,Zabaykal'ye,Zabaykalsky,Забайкальский край,Kray,Territory,,RU.ZB,0.12778890909363028,66.47315216064453,9.881473935883621
RWA,Rwanda,RWA.1_1,Amajyaruguru,Northern Province|Province du Nord,,Province,Province,4,RW.NO,0.9403411865234375,37.31112289428711,11.984415435791016
RWA,Rwanda,RWA.2_1,Amajyepfo,Southern Province|Province du Sud,,Province,Province,2,RW.SU,0.8416717753690832,36.554420471191406,13.018117568072151
RWA,Rwanda,RWA.3_1,Iburasirazuba,Eastern Province|Province de l'Est,,Province,Province,5,RW.ES,0.6923528084388146,37.369319915771484,11.328478299654448
RWA,Rwanda,RWA.4_1,Iburengerazuba,Western Province|Province de l'Ouestern Province|Province de l'Ouest,,Province,Province,3,RW.OU,0.6823650808895335,38.70809555053711,13.292800005744486
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,Kigali City|Ville de Kigali,,Province,Province,1,RW.KV,1.5924181938171387,35.79771041870117,13.9974365234375
SAU,Saudi Arabia,SAU.1_1,`Asir,Asir|Aseer|Assyear,,Emirate|Mintaqah,Region,,SA.AS,0.4600664587581859,62.631797790527344,32.549506692325366
SAU,Saudi Arabia,SAU.2_1,Al Bahah,Baha,,Emirate|Mintaqah,Region,,SA.BA,0.7383199621129919,69.73278045654297,31.682099518952548
SAU,Saudi Arabia,SAU.3_1,Al Hudud ash Shamaliyah,Northern Frontier,,Emirate|Mintaqah,Region,,SA.HS,0.3473837577690512,77.29977416992188,15.965648586467161
SAU,Saudi Arabia,SAU.4_1,Al Jawf,JawfAl Joaf|Al-Jouf|Jowf,,Emirate|Mintaqah,Region,,SA.JF,0.46233799146569293,66.82239532470703,19.079301120923912
SAU,Saudi Arabia,SAU.5_1,Al Madinah,Madinah|Al Madinah al Munawwarah|Monwarah|Medina|Médine,,Emirate|Mintaqah,Region,,SA.MD,0.641524607740988,70.43126678466797,22.333986297367126
SAU,Saudi Arabia,SAU.6_1,Al Quassim,Al Gassim|Gasim|Qaseem|Al Qasseem,,Emirate|Mintaqah,Region,,SA.QS,0.6853904353762136,82.30564880371094,30.140544409890776
SAU,Saudi Arabia,SAU.7_1,Ar Riyad,Riyad|Riad|Riyadh,,Emirate|Mintaqah,Region,,SA.RI,0.6877532549352454,82.30564880371094,33.16130977348993
SAU,Saudi Arabia,SAU.8_1,Ash Sharqiyah,Eastern Province,,Emirate|Mintaqah,Region,,SA.SH,0.6160865170229332,71.94467163085938,49.43079345979615
SAU,Saudi Arabia,SAU.9_1,Ha'il,Hail,,Emirate|Mintaqah,Region,,SA.HA,0.3512982205227689,78.46394348144531,17.58208183769707
SAU,Saudi Arabia,SAU.10_1,Jizan,Jazan|Qizan,,Emirate|Mintaqah,Region,,SA.JZ,0.2764688265525689,55.76295852661133,43.25285934189618
SAU,Saudi Arabia,SAU.11_1,Makkah,La Meca|La Mecca|La Mecque|Makka|Makkah al-Mukarramah|Mecca|Meca|Mecka|Mekka,,Emirate|Mintaqah,Region,,SA.MK,1.3420339814314606,72.41034698486328,28.257450617796987
SAU,Saudi Arabia,SAU.12_1,Najran,,,Emirate|Mintaqah,Region,,SA.NJ,0.2993503800974596,62.39896774291992,35.16406905411074
SAU,Saudi Arabia,SAU.13_1,Tabuk,Tabouk,,Emirate|Mintaqah,Region,,SA.TB,0.3562387633092195,65.89110565185547,14.943359375
SDN,Sudan,SDN.1_1,Al Jazirah,Gezira,ولاية الجزيرة,Wilayat,State,,SD.GZ,0.328309572660006,42.782630920410156,28.38133826622596
SDN,Sudan,SDN.2_1,Al Qadarif,Gedarif|Gadarif|Gedaref|Gederaf,القضارف,Wilayat,State,,SD.GD,0.18427963256835939,40.97819519042969,17.36937308933424
SDN,Sudan,SDN.3_1,Blue Nile,An Nīl al Azraq|Nil Bleu|Nilo Azul,النيل الأزرق‎,Wilayat,State,,SD.BN,0.13549461084253647,31.8978328704834,7.949685489430147
SDN,Sudan,SDN.4_1,Central Darfur,Zalingei,,Wilayat,State,,SD.CD,0.1761502292421129,39.872249603271484,11.503065321180555
SDN,Sudan,SDN.5_1,East Darfur,,,Wilayat,State,,SD.ED,0.16233134964137402,33.12015914916992,18.175301264790654
SDN,Sudan,SDN.6_1,Kassala,Cassala|Kessala,"كسلا,",Wilayat,State,,SD.KA,0.22580480001058922,41.734893798828125,30.668386436370483
SDN,Sudan,SDN.7_1,Khartoum,Al Kharţūm| Al Khurţūm| Cartum|Jartum| Khartum,الخرطوم,Wilayat,State,,SD.KH,0.4820358700222439,45.80942916870117,34.69657118055556
SDN,Sudan,SDN.8_1,North Darfur,Dārfūr ash Shamālīyah| Shamāl Dārfūr| Darfur septentrional,شمال دارفور‎,Wilayat,State,,SD.ND,0.17037341633781058,49.36011505126953,23.994881051485656
SDN,Sudan,SDN.9_1,North Kurdufan,Kurdufān ash Shamālīyah|Shamāl Kurdufān|North Kordofan|Kordofan septentrional,شمال كردفان‎,Wilayat,State,,SD.KN,0.5275245119687233,45.63480758666992,28.6791142278157
SDN,Sudan,SDN.10_1,Northern,Ash Shamālī|Ash Shamālīyah|Nord,الشمالية,Wilayat,State,,SD.NO,0.15898805983523104,62.980690002441406,16.688514655363477
SDN,Sudan,SDN.11_1,Red Sea,Baḥr al Aḥmar|Mar Rojo|Mar Rosso|Mar Vermelho|Mer Rouge|Röda havet|Rødehavet|Rotes Meer,البحر الأحمر‎,Wilayat,State,,SD.RS,0.12102920323202054,68.4522476196289,22.762427761130137
SDN,Sudan,SDN.12_1,River Nile,"an Nīl, Nahr an Nīl| Nil| Nile| Nile River|Nilen|Nilo",ولاية نهر النيل‎,Wilayat,State,,SD.RN,0.17273826599121095,62.980690002441406,26.007503995028408
SDN,Sudan,SDN.13_1,Sennar,Sinnar,سنار,Wilayat,State,,SD.SI,0.14037086390241793,35.099220275878906,13.750431109078322
SDN,Sudan,SDN.14_1,South Darfur,Dārfūr al Janūbīyah| Janūb Dārfūr| Darfur méridional| Southern Darfur,جنوب دارفور‎,Wilayat,State,,SD.SD,0.12653663070113572,34.866390228271484,13.747538700810185
SDN,Sudan,SDN.15_1,South Kurdufan,Southern Kordofan|South Kordufan|Janūb Kurdufān|Janub Kurdufun|Kurdufān al Janūbīyah|Kordofan méridional,جنوب كردفان‎,Wilayat,State,,SD.KS,0.11829932883933739,37.718563079833984,24.13031322337963
SDN,Sudan,SDN.16_1,West Darfur,Dārfūr al Gharbīyah|Gharb Dārfūr,غرب دارفور‎,Wilayat,State,,SD.WD,0.1334243106842041,33.76044464111328,12.178739013671875
SDN,Sudan,SDN.17_1,West Kurdufan,Gharb Kurdufān| Gharb Kurdufun| Kurdufān al Gharbīyah| Western Kordofan,غرب كردفان‎,Wilayat,State,,SD.KN,0.28546946757548564,41.61847686767578,23.534422508445946
SDN,Sudan,SDN.18_1,White Nile,An Baḥr al Abyad|An Nīl al-Abyad|Nil Blanc|Nilo Branco,النيل الأبيض‎,Wilayat,State,,SD.WN,0.36577868771243405,39.98866271972656,26.146915584415584
SEN,Senegal,SEN.1_1,Dakar,Cap Vert|Dacar,,Région,Region,1,SN.DK,1.407438373565674,23.341272354125977,18.288255310058595
SEN,Senegal,SEN.2_1,Diourbel,,,Région,Region,3,SN.DB,0.9640861511230469,29.394868850708008,13.121502685546876
SEN,Senegal,SEN.3_1,Fatick,,,Région,Region,9,SN.FK,0.38929348900204613,27.095666885375977,8.48137701125372
SEN,Senegal,SEN.4_1,Kaffrine,,,Région,Region,12,SN.KF,0.5862851672702365,33.93506622314453,9.296699241355613
SEN,Senegal,SEN.5_1,Kaolack,,,Région,Region,6,SN.KC,0.422576904296875,21.12938117980957,7.806891048655791
SEN,Senegal,SEN.6_1,Kédougou,Sénégal Oriental,,Région,Region,13,SN.KG,0.08879890567377995,31.43213653564453,6.5576232107062085
SEN,Senegal,SEN.7_1,Kolda,,,Région,Region,10,SN.KD,0.28081519028236124,22.118911743164062,5.986165539971713
SEN,Senegal,SEN.8_1,Louga,,,Région,Region,8,SN.LG,0.7550575405943627,36.030540466308594,18.372180415134803
SEN,Senegal,SEN.9_1,Matam,,,Région,Region,11,SN.MT,0.34399693587730673,37.42752456665039,17.610123206829204
SEN,Senegal,SEN.10_1,Saint-Louis,Fleuve|Vallée du Fleuve,,Région,Region,4,SN.ST,0.4814803997675578,37.369319915771484,21.861353556315105
SEN,Senegal,SEN.11_1,Sédhiou,,,Région,Region,14,SN.SD,0.22927432311208626,21.18758773803711,5.2470751310649675
SEN,Senegal,SEN.12_1,Tambacounda,Sénégal Oriental,,Région,Region,5,SN.TB,0.30517297909583574,41.036399841308594,10.16061062282986
SEN,Senegal,SEN.13_1,Thiès,,,Région,Region,7,SN.TH,1.1712290445963542,29.1329345703125,15.712527320498513
SEN,Senegal,SEN.14_1,Ziguinchor,,,Région,Region,2,SN.ZG,0.17648354329560934,21.01296615600586,4.622418052271793
SGP,Singapore,SGP.1_1,Central,,,Region,Region,,,5.138348579406738,30.151578903198242,12.230671882629395
SGP,Singapore,SGP.2_1,East,,,Region,Region,,,4.001177787780762,33.876895904541016,11.710489273071289
SGP,Singapore,SGP.3_1,North,,,Region,Region,,,9.075397491455078,36.96189880371094,14.557658195495605
SGP,Singapore,SGP.4_1,North-East,,,Region,Region,,,6.53828763961792,36.96189880371094,13.134073257446289
SGP,Singapore,SGP.5_1,West,,,Region,Region,,,7.854148864746094,36.96189880371094,13.689058939615885
SHN,Saint Helena,SHN.1_1,Ascension,Ascensão,,Administrative Area,Administrative Area,,SH.AC,0.003879889380186796,34.80818176269531,2.467853546142578
SHN,Saint Helena,SHN.2_1,Saint Helena,,,Dependency,Dependency,,SH.SH,0.0056737144477665424,35.85593032836914,3.203082799911499
SHN,Saint Helena,SHN.3_1,Tristan da Cunha,Tristão da Cunha,,Dependency,Dependency,,SH.TA,0.00786773736278216,31.199316024780273,2.498798211415609
SJM,Svalbard and Jan Mayen,SJM.1_1,Jan Mayen,,,Territory,Territory,,SJ.JN,0.030411981874042086,40.454322814941406,6.96340094672309
SJM,Svalbard and Jan Mayen,SJM.2_1,Svalbard,,,Territory,Territory,,SJ.SV,0.008990663043140659,38.64988708496094,3.3059526251617974
SLB,Solomon Islands,SLB.1_1,Central,,,Province,Province,,SB.CN,0.033375996809739336,20.838342666625977,1.4814538222092848
SLB,Solomon Islands,SLB.2_1,Choiseul,Lauru,,Province,Province,,SB.CH,0.02990569919347763,18.74286651611328,1.3445020914077759
SLB,Solomon Islands,SLB.3_1,Guadalcanal,,,,,,SB.GU,0.04497135430574417,21.12938117980957,1.595137596130371
SLB,Solomon Islands,SLB.4_1,Honiara,Capital Territory,,Capital Territory,Capital Territory,,SB.CT,0.10805049538612366,21.12938117980957,1.7965890169143677
SLB,Solomon Islands,SLB.5_1,Isabel,,,Province,Province,,SB.IS,0.029549811567578996,20.19805908203125,1.2555310385567802
SLB,Solomon Islands,SLB.6_1,Makira Ulawa,Makira and Ulawa,,Province,Province,,SB.MK,0.01595917542775472,21.682353973388672,2.0492039998372396
SLB,Solomon Islands,SLB.7_1,Malaita,,,Province,Province,,SB.ML,0.01890301353791181,21.391315460205078,1.6676361981560202
SLB,Solomon Islands,SLB.8_1,Rennell and Bellona,,,Province,Province,,SB.RB,0.00955536775290966,25.087501525878906,2.0197436809539795
SLB,Solomon Islands,SLB.9_1,Temotu,Eastern Islands,,Province,Province,,SB.TE,0.0015660421922802925,23.80693244934082,2.5707992553710937
SLB,Solomon Islands,SLB.10_1,Western,,,Province,Province,,SB.WE,0.03277810083495246,18.4227237701416,1.3660970264010959
SLE,Sierra Leone,SLE.1_1,Eastern,,,Province,Province,,SL.EA,0.11520511574215359,23.690528869628906,6.995853424072266
SLE,Sierra Leone,SLE.2_1,Northern,,,Province,Province,,SL.NO,0.16806532354915843,25.000200271606445,6.713237089269302
SLE,Sierra Leone,SLE.3_1,Southern,,,Province,Province,,SL.SO,0.09403764117847789,25.145719528198242,5.184103185480291
SLE,Sierra Leone,SLE.4_1,Western,,,Province,Province,,SL.WE,0.3049605846405029,25.000200271606445,5.061497497558594
SLV,El Salvador,SLV.1_1,Ahuachapán,,,Departamento,Department,,SV.AH,1.434509515762329,55.82114791870117,17.8421630859375
SLV,El Salvador,SLV.2_1,Cabañas,,,Departamento,Department,,SV.CA,0.868844747543335,40.97819519042969,11.357245127360025
SLV,El Salvador,SLV.3_1,Chalatenango,,,Departamento,Department,,SV.CH,1.002895991007487,41.8513069152832,14.38954332139757
SLV,El Salvador,SLV.4_1,Cuscatlán,,,Departamento,Department,,SV.CU,1.782063102722168,47.32283020019531,14.188972473144531
SLV,El Salvador,SLV.5_1,La Libertad,,,Departamento,Department,,SV.LI,2.05350669225057,54.54057693481445,17.44481023152669
SLV,El Salvador,SLV.6_1,La Paz,,,Departamento,Department,,SV.PA,1.0602389176686604,50.64083480834961,14.032483418782553
SLV,El Salvador,SLV.7_1,La Unión,,,Departamento,Department,,SV.UN,0.6995359063148499,51.16453552246094,8.3924560546875
SLV,El Salvador,SLV.8_1,Morazán,,,Departamento,Department,,SV.MO,0.5843821366628011,46.275089263916016,8.895331700642904
SLV,El Salvador,SLV.9_1,San Miguel,,,Departamento,Department,,SV.SM,0.5891928672790527,51.45557403564453,9.9401123046875
SLV,El Salvador,SLV.10_1,San Salvador,,,Departamento,Department,,SV.SS,1.8459556897481282,48.370567321777344,15.394571940104166
SLV,El Salvador,SLV.11_1,San Vicente,,,Departamento,Department,,SV.SV,0.8806477955409459,50.64083480834961,12.22702135358538
SLV,El Salvador,SLV.12_1,Santa Ana,,,Departamento,Department,,SV.SA,1.3564716974894206,51.16453552246094,17.007671780056423
SLV,El Salvador,SLV.13_1,Sonsonate,,,Departamento,Department,,SV.SO,1.834820338657924,62.63144302368164,20.286546979631698
SLV,El Salvador,SLV.14_1,Usulután,,,Departamento,Department,,SV.US,0.6224661933051215,51.45557403564453,10.724360148111979
SMR,San Marino,SMR.1_1,Acquaviva,,,Castello,Municipality,,SM.AC,1.5632387399673462,70.89693450927734,13.306355476379395
SMR,San Marino,SMR.2_1,Borgo Maggiore,,,Castello,Municipality,,SM.BM,1.5632387399673462,70.89693450927734,13.306355476379395
SMR,San Marino,SMR.3_1,Chiesanuova,,,Castello,Municipality,,SM.CH,1.5632387399673462,70.89693450927734,13.306355476379395
SMR,San Marino,SMR.4_1,Domagnano,,,Castello,Municipality,,SM.DO,1.5632387399673462,70.89693450927734,13.306355476379395
SMR,San Marino,SMR.5_1,Faetano,,,Castello,Municipality,,SM.FA,1.5632387399673462,70.89693450927734,13.306355476379395
SMR,San Marino,SMR.6_1,Fiorentino,,,Castello,Municipality,,SM.FI,1.5632387399673462,70.89693450927734,13.306355476379395
SMR,San Marino,SMR.7_1,Montegiardino,,,Castello,Municipality,,SM.MG,1.5632387399673462,70.89693450927734,13.306355476379395
SMR,San Marino,SMR.8_1,San Marino,,,Castello,Municipality,,SM.SM,1.5632387399673462,70.89693450927734,13.306355476379395
SMR,San Marino,SMR.9_1,Serravalle,,,Castello,Municipality,,SM.SE,1.5632387399673462,70.89693450927734,13.306355476379395
SOM,Somalia,SOM.1_1,Awdal,Adal | Adel,,Gobolka,Region,,SO.AW,0.21031835344102648,35.33205032348633,21.17941114637587
SOM,Somalia,SOM.2_1,Bakool,,,Gobolka,Region,,SO.BK,0.09027006041328862,29.10384178161621,1.8707692848061614
SOM,Somalia,SOM.3_1,Banaadir,Benadir,,Gobolka,Region,,SO.BN,0.11570747196674347,19.033916473388672,2.1815173625946045
SOM,Somalia,SOM.4_1,Bari,,,Gobolka,Region,,SO.BR,0.1956321039507466,36.7872428894043,63.749417212701616
SOM,Somalia,SOM.5_1,Bay,Baay,,Gobolka,Region,,SO.BY,0.09110130667686463,26.28076934814453,1.694097900390625
SOM,Somalia,SOM.6_1,Galguduud,Galgudug,,Gobolka,Region,,SO.GA,0.14011488810624226,29.97695541381836,7.037431471418627
SOM,Somalia,SOM.7_1,Gedo,Gado,,Gobolka,Region,,SO.GE,0.17979414463043214,26.018835067749023,1.664996337890625
SOM,Somalia,SOM.8_1,Hiiraan,Hiiran,,Gobolka,Region,,SO.HI,0.11028869450092316,29.10384178161621,1.9681321382522583
SOM,Somalia,SOM.9_1,Jubbada Dhexe,J. Dhexe| Central Juba| Middle Juba,,Gobolka,Region,,SO.JD,0.19354962193688682,24.03977394104004,1.587444926417151
SOM,Somalia,SOM.10_1,Jubbada Hoose,J. Hoose| Lower Juba,,Gobolka,Region,,SO.JH,0.16648991136665803,23.16666030883789,1.5799718649990588
SOM,Somalia,SOM.11_1,Mudug,Madugh| Mudugh,,Gobolka,Region,,SO.MU,0.12716347037009823,29.97695541381836,15.19800041717233
SOM,Somalia,SOM.12_1,Nugaal,,,Gobolka,Region,,SO.NU,0.18311285972595215,29.336660385131836,21.06864275251116
SOM,Somalia,SOM.13_1,Sanaag,Sanag,,Gobolka,Region,,SO.SA,0.16639485201992832,32.07243347167969,22.467041015625
SOM,Somalia,SOM.14_1,Shabeellaha Dhexe,Sh. Dhexe| Central Shabele,,Gobolka,Region,,SO.SD,0.11431642857993521,26.077043533325195,1.7709166363971989
SOM,Somalia,SOM.15_1,Shabeellaha Hoose,Sh. Hoose| Lower Shabele,,Gobolka,Region,,SO.SH,0.06958061915177566,23.574113845825195,1.7536195608285756
SOM,Somalia,SOM.16_1,Sool,,,Gobolka,Region,,SO.SO,0.19498735078623597,28.81279182434082,15.087531291263204
SOM,Somalia,SOM.17_1,Togdheer,Tog-Dheer| Togdheer| Togder,,Gobolka,Region,,SO.TO,0.13155112947736466,28.31802749633789,8.978299386160714
SOM,Somalia,SOM.18_1,Woqooyi Galbeed,North-West| W.Galbeed| Woqooyi Gelbeed,,Gobolka,Region,,SO.WO,0.0950922966003418,28.405349731445312,17.877127811826508
SPM,Saint Pierre and Miquelon,SPM.1_1,Miquelon-Langlade,,,Commune,Commune,,PM.ML,0.31281115611394245,55.297279357910156,13.827350616455078
SPM,Saint Pierre and Miquelon,SPM.2_1,Saint-Pierre,,,Commune,Commune,,PM.SP,0.3153359591960907,55.18086242675781,14.907265663146973
SRB,Serbia,SRB.1_1,Borski,Bor,Борски,Okrug,District,,RS.BO,2.1515729427337646,75.08788299560547,30.728473663330078
SRB,Serbia,SRB.2_1,Braničevski,Braničevo,Браничевски,Okrug,District,,RS.BR,3.667702145046658,75.786376953125,32.03790283203125
SRB,Serbia,SRB.3_1,Grad Beograd,Belgrade,Београд,Grad,City,,RS.BG,3.364621089054988,79.0460205078125,24.30730496920072
SRB,Serbia,SRB.4_1,Jablanički,Jablanica,Јабланички,Okrug,District,,RS.JA,1.451575205876277,78.46394348144531,28.248009314903847
SRB,Serbia,SRB.5_1,Južno-Bački,South Bačka,Јужнобачки,Okrug,District,,RS.JC,3.79799747467041,79.395263671875,21.895509719848633
SRB,Serbia,SRB.6_1,Južno-Banatski,South Banat,Јужнобанатски,Okrug,District,,RS.JN,3.1989718119303387,79.86090850830078,28.462603759765624
SRB,Serbia,SRB.7_1,Kolubarski,Kolubara,Колубарски,Okrug,District,,RS.KB,1.280058224995931,72.64317321777344,20.77830632527669
SRB,Serbia,SRB.8_1,Mačvanski,Mačva,Мачвански,Okrug,District,,RS.MA,1.8059735298156738,71.71185302734375,20.65372657775879
SRB,Serbia,SRB.9_1,Moravički,Moravica|Morava,Моравички,Okrug,District,,RS.MR,1.0700719197591146,72.64317321777344,20.630704752604167
SRB,Serbia,SRB.10_1,Nišavski,Nišava,Нишавски,Okrug,District,,RS.NS,1.200637658437093,77.29977416992188,29.523150126139324
SRB,Serbia,SRB.11_1,Pčinjski,Pčinja,Пчињски,Okrug,District,,RS.PC,1.2799479620797294,75.55354309082031,25.918982369559153
SRB,Serbia,SRB.12_1,Pirotski,Pirot,Пиротски,Okrug,District,,RS.PI,0.7573292805598333,74.85504913330078,29.267493614783653
SRB,Serbia,SRB.13_1,Podunavski,Podunavlje|Danube,Подунавски,Okrug,District,,RS.PD,4.8698954582214355,75.786376953125,27.960485458374023
SRB,Serbia,SRB.14_1,Pomoravski,Pomoravlje,Поморавски,Okrug,District,,RS.PM,3.034092989834872,75.66997528076172,30.013383345170453
SRB,Serbia,SRB.15_1,Rasinski,Rasina,Расински,Okrug,District,,RS.RN,1.3134109323674983,77.88186645507812,25.875066583806817
SRB,Serbia,SRB.16_1,Raški,Raška,Рашки,Okrug,District,,RS.RS,1.1269619885612936,74.50582122802734,20.98420446059283
SRB,Serbia,SRB.17_1,Severno-Bački,North Bačka,Севернобачки,Okrug,District,,RS.SC,5.693423843383789,79.395263671875,23.56712951660156
SRB,Serbia,SRB.18_1,Severno-Banatski,North Banat,Севернобанатски,Okrug,District,,RS.SN,6.933078765869141,79.395263671875,25.805262974330358
SRB,Serbia,SRB.19_1,Srednje-Banatski,Central Banat,Средњебанатски,Okrug,District,,RS.SD,3.8768023173014323,79.86090850830078,25.47879435221354
SRB,Serbia,SRB.20_1,Sremski,Srem,Сремски,Okrug,District,,RS.SM,3.317968480727252,78.23110961914062,21.675994873046875
SRB,Serbia,SRB.21_1,Šumadijski,Šumadija,Шумадијски,Okrug,District,,RS.SU,2.6434828440348306,74.62223815917969,25.487505594889324
SRB,Serbia,SRB.22_1,Toplički,Toplica,Топлички,Okrug,District,,RS.TO,1.7287861506144206,79.16242980957031,27.405853271484375
SRB,Serbia,SRB.23_1,Zaječarski,Zaječar,Зајечарски,Okrug,District,,RS.ZJ,1.3797228071424696,75.786376953125,30.865814208984375
SRB,Serbia,SRB.24_1,Zapadno-Bački,West Bačka,Западнобачки,Okrug,District,,RS.ZC,3.97677001953125,78.23110961914062,20.4070068359375
SRB,Serbia,SRB.25_1,Zlatiborski,Zlatibor,Златиборски,Okrug,District,,RS.ZL,0.883004347483317,70.31486511230469,17.92552312215169
SSD,South Sudan,SSD.1_1,Central Equatoria,Bahr el Gabel| Bahr-al-Jabal,,Wilayat,State,,SD.BG,0.14687503256448886,45.51841354370117,25.652492616234756
SSD,South Sudan,SSD.2_1,Eastern Equatoria,Al Istiwā'īyah ash Sharqīyah| Sharq al Istiwā'īyah| Équatoria oriental,,Wilayat,State,,SD.EE,0.21241954167683919,44.7617073059082,18.792757161458333
SSD,South Sudan,SSD.3_1,Jungoli,Jonglei| Jonglie| Jonqley| Junglei| Junqalī| Jongley,,Wilayat,State,,SD.JG,0.12498947143554688,43.7139892578125,16.8233251953125
SSD,South Sudan,SSD.4_1,Lakes,,,Wilayat,State,,SD.EB,0.16165419322688404,39.29018020629883,16.828690691692074
SSD,South Sudan,SSD.5_1,North Bahr-al-Ghazal,North Bahr-al-Gazal| North Bahr el Ghazal| Shamal Bahr al Ghazal,,Wilayat,State,,SD.NB,0.16364113759186308,32.829132080078125,20.525469246557204
SSD,South Sudan,SSD.6_1,Unity,Al-Wahdah| Wahda,,Wilayat,State,,SD.WH,0.10424662979555802,37.31111145019531,20.841365330655808
SSD,South Sudan,SSD.7_1,Upper Nile,Upper Nile|Sobat|a`Ālī an Nīl|Nil supérieur,,Wilayat,State,,SD.UN,0.11150864675535378,35.739501953125,13.376646650598405
SSD,South Sudan,SSD.8_1,Warap,Warab|Warrab,,Wilayat,State,,SD.WR,0.18943689964913032,37.66036605834961,18.29992510821368
SSD,South Sudan,SSD.9_1,West Bahr-al-Ghazal,Bahr al-Ghazāl al Gharbīyah|Gharb Bahr al-Ghazāl |Bahr el-Ghazal occidental| Western Bahr el Ghazal,,Wilayat,State,,SD.WB,0.15922959645589194,35.97234344482422,18.588287760416666
SSD,South Sudan,SSD.10_1,West Equatoria,Al Istiwā'īyah al Gharbīyah|Gharb al Istiwā'īyah| Équatoria occidental,,Wilayat,State,,SD.WE,0.13840350144201044,44.35427474975586,19.343156334307555
STP,São Tomé and Príncipe,STP.1_1,Príncipe,,,Concelho,Municipality,,ST.PR,0.015599405765533448,24.27261734008789,8.516316223144532
STP,São Tomé and Príncipe,STP.2_1,São Tomé,,,Concelho,Municipality,,ST.ST,0.07343087097009023,26.571813583374023,10.347479502360025
SUR,Suriname,SUR.1_1,Brokopondo,,,Distrikt,District,,SR.BR,0.2232729064093696,17.520505905151367,5.1089528401692705
SUR,Suriname,SUR.2_1,Commewijne,,,Distrikt,District,,SR.CM,1.2308431201510959,27.76505470275879,5.345127529568142
SUR,Suriname,SUR.3_1,Coronie,,,Distrikt,District,,SR.CR,0.21279549598693848,23.981555938720703,5.459967803955078
