GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
SWE,Sweden,SWE.1_1,Blekinge,Blekinge län,,Laen|län,County,,SE.BL,539.0925516852761,546.2331443885844,553.3712038963562,554.8175664952942,550.082273115625,548.3351908851562,559.8474660828125,584.6177625941406,609.8123323781251,620.1256283589843,612.2879293648438,596.5444242035156,586.7279324550782,590.4238866222656,600.7543593355468,600.7488519929688,584.4907807421876,563.517206757422,547.5585889164064,537.1011595246094,536.6279141191405,554.7297654589844,589.202530604297,626.0811593242188,653.2008433070312,665.4051024460937,660.214826442578,641.0375846589843,620.1234234671875,605.3354080121094,594.1052931527344,588.9790082476563,599.3700207902343,620.7732227160157,631.8659701800781,618.3358107621093,588.4027753882813,561.3832402726562,547.317649890625,543.6482725710937,548.2748629332032,565.665884840625,597.3439127128906,630.2912554117188,640.9203876636719,619.7515658664062,588.5656400640626,577.9738442960937,592.4646496328126,612.049769440625,619.2905730742187,611.7636564730468,595.7816121269532,577.4065929429687,561.4388661269533,554.934454765625,562.5600729199219,582.0527117042968,608.2506169613282,630.3038620742187,630.6461968164062,605.6600902332032,580.2424384648438,583.3128738640625,612.2837507183593,638.7305874359375,645.7446562804687,638.3096531523438,620.6376372382813,590.3185350078124,557.6859854773438,544.2352335835938,552.6112887597657,563.9716388664064,571.7137438980468,586.6048349234376,608.2211647589843,625.1798198550782,636.4118902074218,644.4421865242186,643.9756574253906,636.5326285378904,634.8113643199217,641.2433622464844,645.0466714957032,642.6201937265625,637.0013337425783,624.5882794808596,605.0627722414064,591.6027998734374,597.8664301785157,625.2474011917969,659.93300633125,678.017307559375,667.5934434421874,645.9941354671876,641.6214053601561,661.1547498093751,685.3713503386721,693.1219475761718,677.6156237035157,645.6638222214843,615.0583073445313,607.1538171257813,629.6673905019532,664.3836593210937,680.3554547460938,668.5837061324219,650.1290397859375,640.4888573085937,632.894533095703,623.7672601257813,621.0869911375,624.537203184375,625.1228899882814,620.7792573694117,615.5937649708501,612.2588099771689,612.2439725306748
SWE,Sweden,SWE.2_1,Dalarna,Dalecarlia|Kopparberg,,Laen|län,County,,SE.KO,515.9900817453988,537.9756657995434,549.610475754251,552.6335663090198,558.0211695570313,568.517029935547,576.1800807906251,579.3798654332032,581.8882733515626,584.3021988558593,585.5426527191406,581.7180142691407,573.3941904132812,575.8807176796875,596.7350462316406,615.8123404261719,615.8225384183594,608.7865803273437,610.3843809132812,614.8818606136717,613.2266294652344,612.9080434832032,622.4758216753906,636.7641239371093,651.4666026535156,668.8116804765625,682.7454664289062,682.8498104359375,668.315797208203,642.1122075343749,609.1466382863281,589.6122403484375,606.9326257761719,651.4842855515625,684.9812304882813,689.1161818089844,678.3329465410155,663.4977775960938,638.572915665625,605.3825612535156,585.90935910625,601.9239079023438,645.6396992828126,677.8549828300781,666.7648172167969,625.5612453457031,598.575203504297,611.41827453125,646.8537294984376,672.3587646281251,677.9656029464845,674.206450884375,664.2527180273437,643.7550393644531,623.4761776335937,620.3933990308594,631.4384624410155,644.8411341695313,659.7961787386719,671.88092833125,667.624894951953,649.580483842578,641.1081379347655,658.2949660386719,689.7244768953124,706.177723725,689.9758871308593,653.1557333562499,620.687068440625,603.3285471972656,598.2572463597655,601.7254754179688,605.4539598351563,598.5365922117188,585.321124909375,582.2361926058594,595.4900463003906,619.8978966210937,648.8908655640627,672.6177493765625,683.333326564453,689.3986887765625,708.1109376570313,741.1472368890626,768.0744005335938,767.6648581988283,739.6895580765625,703.4653348660156,678.4079684554687,668.6891074109375,665.9885239765625,661.2570894007813,651.3150611363282,639.9600358582032,634.9223179289063,641.938303334375,663.3690629500001,698.7799969144531,737.19581538125,754.21335959375,733.806944928125,689.9778764011719,653.5332458609374,642.5303329050781,651.8487403960938,667.3591807664061,684.7397104332032,706.2739451039062,725.4627541472655,731.8120089328124,724.0249624539063,708.7505161347657,694.1645544136719,682.3833773328124,666.2863228273436,643.7406174552941,627.0863487218624,627.317325152968,642.3510181042944
SWE,Sweden,SWE.3_1,Gävleborg,Gävleborgs län,,Laen|län,County,,SE.GV,490.5062635852761,521.9895656328767,547.7794178404857,563.4780638956863,571.6132379160157,575.0584601628907,575.0145033308595,577.4310307734374,585.6297337730468,593.1872173234376,592.7530772839843,581.4864949621094,565.6101326617188,562.8662914164063,577.0135727871093,583.4218512113281,567.2226310839844,546.582007842578,540.5550697511719,547.5871455589844,560.2066933460937,574.3183148320313,586.6477897070312,598.1244003417968,614.8533397265626,636.9519537699219,652.5025360882813,650.3974827332032,631.9260912878906,604.4608439910157,575.9825188414062,561.332329015625,576.2249955183593,614.1254493480469,646.3399360390625,653.6533963222656,640.435677494922,618.6657790695314,595.8060909042968,574.7487239441407,561.2771876644531,572.1736894476562,616.2483799429688,663.4510832949219,665.7532482062501,618.5027668847656,571.1819393390624,566.2083355148437,591.6380410058595,609.273151270703,608.2814414437499,605.87575370625,608.7539804265625,606.943850228125,600.9708697511719,602.5768763296875,612.653513890625,625.1708206894531,638.7351181929688,644.2719147742188,627.1668421777345,596.1100274140625,583.6651369476562,608.2795567109374,650.3821425035155,672.8984851160155,660.7257146085938,630.4743131496093,601.951343340625,577.9800090265625,558.7551146031249,553.5026815871095,562.7217953289063,570.8562754972655,571.5128538281249,575.6131452039062,588.2313447386719,604.4076108191407,623.6052198910157,644.3353149718749,657.3270196058593,662.0985535089843,673.3417527214845,696.482101759375,712.0925137761717,697.0571505183594,653.8614046070312,610.9348401222657,594.5380232835937,605.0632728835938,622.5035058363281,628.739559478125,620.7548658796875,606.8086165457031,596.6101697421875,598.6773569246094,619.8096411445313,657.6324984128908,695.1040495898437,707.5844761539064,682.0930883589843,632.7729207660155,590.8876265175782,577.25561595625,587.290883603125,603.5787633015626,618.4851879097657,633.4496225,643.1935327414063,640.2769741832032,626.0571386773437,604.9776586695313,582.007004633203,565.9251125125002,561.5481164160157,564.64535392,570.5527331299595,579.3665564278539,591.8686835766871
SWE,Sweden,SWE.4_1,Gotland,Gotlands län|Gothland|Gottland,,Laen|län,County,,SE.GT,456.6169870269939,462.078027986758,469.264455451417,477.6017854137255,487.41576359921874,497.8648725910156,506.4657449894531,514.493484501953,525.4762026585937,538.1197122992187,547.5588779460937,548.0212731085937,536.8983739644531,522.7143031074219,514.5506468386719,505.8352406359375,488.1866147320312,467.34182337890627,451.8422198296875,446.3182381722656,456.50317457070315,479.14442836757814,496.59343316249993,499.876911221875,502.45976987070316,517.7821506253906,538.4216986621094,547.7270953546875,540.7214632343749,525.5093556261719,512.6039377445312,511.19940907539063,527.6919884546875,556.0971515449218,575.1859168015625,565.4392988027344,527.8188499820312,484.0744444570313,458.8144173535156,459.12513154921874,474.8397301542969,497.4282102207032,525.8682326023437,553.1310708175782,563.4198332839844,550.2928137128905,527.0458528117188,511.95534719492184,511.2776407351561,521.1680195078125,534.3345767558594,540.1584708742188,532.7168966183594,521.8405532292969,523.04897326875,536.3393039652343,546.1828207984374,544.0091193554688,537.9654184164061,534.3164617,525.895187964453,507.62575030976564,489.4644898082031,487.6270958457032,506.28350044218746,530.4463967773437,541.6251440460939,536.7627063296875,523.8188599402345,508.35654648828125,497.458331975,501.71039510664053,516.2130302445313,520.2803748472656,509.87577878906245,503.88689030117183,514.0410170265624,534.9268743113282,555.6728958000001,563.6301233871094,554.6950280742188,546.0752201351563,555.8999463804687,574.5634854406251,580.3105964949219,571.7786892898437,562.4865599171875,557.1004554113281,550.7736377738282,541.2543627226562,533.4463719460937,536.0997143539062,550.818160054297,563.6844050191406,558.772356215625,541.1766958203126,532.3019745867188,540.8956070320312,554.5051276628907,559.2780246816407,552.9351540210938,539.5306450019531,523.8850322628907,512.8603974945312,514.77095073125,532.8774833953125,562.422102973828,594.4730140300782,617.2356218789063,619.0424857285157,598.7017444097656,567.6645427828124,540.6560352062501,528.6810808449219,533.8093066554687,546.4508552450981,555.2169190360324,558.6222398141551,561.5549994165644
SWE,Sweden,SWE.5_1,Halland,Hallands län,,Laen|län,County,,SE.HA,765.5844997453987,782.9215054164382,795.0291678238867,795.365684027451,790.6018622242186,797.4542963140625,823.0190483320313,860.1171931023438,897.95148399375,926.1683488527344,931.1239325613282,902.7998812632813,853.9535686667969,817.0709857757813,808.1732873558594,811.1315049421876,809.8312380578126,811.0738626265626,821.7112747289062,832.1203276625,839.0931906144531,853.2183212210937,869.9273731820313,871.8707617613283,866.0160342933594,874.3059583410156,891.7962900402343,897.0267978749999,888.1244735429688,872.7258502082032,849.4152506960938,826.711165428125,825.1898793382811,840.7081749789063,843.2970045007812,825.0763138886718,810.8690163761719,813.5113485203125,815.2176607203124,803.1795799472657,796.8300107117187,823.5646624312501,878.524091894922,923.7251155816406,924.4056633687501,883.5580995492188,845.0183215894531,849.5633903167969,885.75799473125,910.694188421875,912.501982996875,913.7400878585938,919.7810262054688,908.4027682347656,874.367269648047,841.1036789996093,821.1243324730469,808.8079740429688,811.8238798285156,843.7772578671876,890.5359114164064,919.6340166535157,919.3799664601562,909.654536385547,912.9976740984375,923.1533564062499,914.6341213636717,883.9674278296874,856.9148059285156,848.4889223128906,848.2998062730468,847.8661087078125,845.7123473378906,835.0140365128906,820.6738693523438,826.0446103570313,859.7621963117188,905.1093359996094,945.2940065203126,971.1477078296875,976.7352076757812,967.6932392578125,959.0956405945311,956.7039501195312,953.595335628125,947.5800597726563,946.0366070902344,951.9662899945313,960.8815128640628,969.0274466535157,976.2923694609376,983.7195922054688,982.6357610253907,954.4190735484374,906.5160455617189,891.5161608871093,948.0868504054687,1036.8157562429687,1079.1485766882813,1049.9584535640624,993.5205782632813,959.6532907445313,960.6031474999999,987.388770121875,1034.659068671875,1089.8228044632813,1117.7817435789063,1093.740732570703,1042.319318276953,1004.5319427878907,981.9830675878908,954.6479169894532,927.0698582953125,915.9668950160154,916.7586323796874,911.1243923650981,894.2056915854251,879.2435183347031,879.5850837319018
SWE,Sweden,SWE.6_1,Jämtland,Jämtlands län,,Laen|län,County,,SE.JA,528.7459195687117,551.4936313616438,567.2388857955466,573.9983026219608,575.5810501027344,574.9721644269531,571.5878664179688,565.3920672398439,556.3839806300781,546.4950554839843,541.9365536902343,544.7225871175781,550.2627572234375,557.680295396875,568.1120660238281,575.277630667578,573.616951296875,571.7376691570313,584.9802747007811,613.8051238710938,639.5926706335938,648.993951659375,649.9844078132812,653.5354158179687,656.6221926914062,653.1993401570312,645.0738913035156,635.3304104453124,623.1781531253907,608.7204117414062,596.1078333503907,591.27382324375,597.3674463832031,609.2330602402344,617.1716399117188,619.8447097523438,622.4472488531251,623.2954314847655,618.1567381257813,612.2391715074218,615.0762470359374,630.1787339492187,652.1127886714844,666.663007676953,659.6192763945313,634.157879253125,612.7155574089843,612.0932572007812,623.5778119828125,629.4284617902343,629.4646981925781,633.2223480851561,636.9299203140625,631.2362157499999,620.5479803378905,613.9349778339845,610.3281793503907,608.7503967597657,615.6562338132812,628.3296345585937,631.1728554457031,620.1915398777344,611.5906753867187,618.6377513234374,633.5855561972655,635.1161023097657,612.5273683429687,583.2564564113281,574.9747981207031,591.4434130999999,614.3097359410157,630.3121415292969,635.7880388183595,626.9567416484375,606.5612449343749,591.1086314695311,595.4861655902344,614.5289732550781,629.9924395484375,633.3697387617187,634.5354912140625,647.3923049074219,671.9989678503907,696.179052175,711.1073619499999,715.2897182324219,707.7194528406249,689.8512509214844,670.9168404632812,662.6578771492187,667.942950317578,674.1082145675781,663.6119848132813,637.4166505750001,618.9766943796875,629.7536698531251,667.5021152960936,711.4310060476564,741.4359841625,744.5838968066406,716.1031761554688,670.9588357953124,639.4464620605468,636.436475125,647.5287014292969,652.6161709269533,651.553985013672,658.1211180476563,677.0541325128905,697.1320554960937,702.2916815730468,687.3799070546874,665.6810269359376,653.8445617027345,651.3495026546875,646.9404143235294,638.3472191372468,632.1414501712329,632.0035986607362
SWE,Sweden,SWE.7_1,Jönköping,Jönköpings län,,Laen|län,County,,SE.JO,565.9451232711657,589.0357616200913,606.1301202105263,607.3446112807842,595.8652396671876,588.8358595800781,599.4508845515625,627.3260486507813,662.0028767660156,690.1497754898436,700.7174094363281,686.4574116910157,651.6024293078126,617.1451511867187,601.370832411328,600.0013534566407,599.3485455917969,595.4247117191406,590.1287019300781,585.6323900207032,590.0322951203126,611.6116168656249,641.5390061816407,661.30552409375,670.1807141687501,681.0230237124999,691.5567815925782,688.1057214082032,669.7206630050782,643.865609853125,614.0260707242187,590.3575746933594,590.0270597191407,611.4780454257811,629.6364546523439,626.8069936769531,611.1974120347656,598.7252896214845,590.8539898960938,581.4801259835938,577.9665847542968,597.3167193691406,639.7727328730468,680.005384653125,688.8842847605468,663.2118509492187,632.5469245210937,627.0743663007813,643.3250032320312,658.3200689242187,665.2637141523438,670.8374994046875,668.7893395296876,646.5636879753906,615.8812011304688,604.443024321875,616.2536961222656,634.6097144402345,656.5859078691408,685.2991602027342,703.4207800328124,693.1010154890625,669.485186940625,665.6962283441408,690.78312226875,720.3764464007813,727.6604109757814,710.9269013386719,686.1723880042969,664.4792401910156,649.1306962898437,643.8678468082031,647.4578443328124,651.8633922808593,658.5054861859376,677.8490045917968,706.29442056875,727.8299923445313,736.22433985625,733.244200210547,720.1371540578124,707.5631648539062,711.1637251234375,727.5956750820312,738.5919498304687,739.7959349140624,740.563195161328,741.7341406140624,737.2975458328124,727.8433265078124,719.9140734191407,720.3959032445312,727.9269009878908,728.7291597523438,716.5355501984375,710.6510579179688,731.8457693199218,767.7317314867188,785.7756214730468,774.0918321910156,750.0844015515626,735.2327613921874,735.0871751265626,744.1724785492187,761.6529355804688,787.41958093125,806.9785131789064,805.7895695691407,793.8261907910156,789.0222851289063,787.8552710445313,777.3424009261718,759.4470352023438,742.283443984375,724.993790540625,705.741511809804,689.7819564279353,682.9553458908676,686.305206309816
SWE,Sweden,SWE.8_1,Kalmar,Kalmar län,,Laen|län,County,,SE.KA,523.3348954184049,530.9720088438356,541.8108926433198,549.7432407513726,549.7832994921874,545.6366511429687,546.3416094625001,557.4472327542968,576.4399309855469,595.0729536371093,605.2200269007811,601.5312287316406,586.2884236304687,572.6188565320313,568.0713203160157,561.5847050105469,543.2748399925782,519.96891180625,500.33652698125,488.2470858132812,491.13894178164065,511.1304970230469,535.560334728125,553.5470432945312,568.8928411691406,585.7137998511719,596.9459063335937,596.7530919917969,589.4423323707031,578.4816343269532,563.6723831953125,553.4539700343751,560.283784290625,581.7462106695313,600.1094380554688,598.7745578761718,575.889371998047,545.3117477132813,521.1986227535157,506.38656838789063,502.7997133121094,518.4403247933594,553.0796386195314,588.025450553125,598.8606009203124,579.2888987632812,549.9676387277343,537.7797617984376,550.1359812402344,575.2243125675782,595.4142812648437,594.3209842648438,566.1631344433594,524.5829458886719,494.4395320878907,491.90207225625005,513.3769232375,545.4926266976563,578.1555865078126,598.2025418324218,589.1290108472657,554.6429479925781,524.9101151511718,526.6778976449219,555.913141765625,585.5249586675781,596.7009311761719,593.0128725175782,582.5742056824221,565.0172834085937,544.5985407609375,534.3181706277344,535.7476605871093,537.3632144398438,538.8785993171875,551.8562241882811,576.0083720523437,597.3111727441407,604.0703315769531,591.4610461191406,564.7131469464845,546.560501340625,559.6198125867188,593.8899461367188,616.4789166378906,613.8729642785156,597.4536285546874,577.158615615625,556.4493131714845,541.23057609375,538.2557560656251,550.4150437781251,572.0187342984375,588.7274115660157,591.1035748113281,585.6503091675781,585.8464242843751,596.3723109808593,611.1765362015625,622.1544216410157,624.5364655640626,618.4866026746095,608.6816398964844,600.9368352890625,599.7164832320312,605.2645315300781,612.8275604968751,619.9553891761718,627.2888988718751,629.59150935,620.9222680460938,606.4355595625001,594.4329350066406,583.4752940992188,567.3579963191406,545.7416995454903,524.3553301939271,508.67320136575347,500.32123918773004
SWE,Sweden,SWE.9_1,Kronoberg,Kronobergs län,,Laen|län,County,,SE.KR,612.2659912920245,623.9805581461186,631.7470794028338,628.7439808756862,618.0654538664062,613.5438629160157,625.5849673171875,652.4829939839843,683.0545488128906,704.569997490625,709.1983850433593,695.0328124207032,669.5458118914063,649.8860405695312,645.0846202144531,644.6196128550782,637.5264295882813,627.4630319671875,619.6121934671875,613.7457347808595,616.1057696726563,635.5082024414063,664.388097611328,685.5588314480469,697.234719035547,709.0643157878907,718.3277132250001,714.4365876406249,699.2460643992189,680.8662582714845,661.291989733203,646.9429378945312,649.8314306867187,665.5744498808594,672.3291625597658,659.3324100316406,639.2155789324219,627.8162260531249,625.0802194996094,623.751419621875,629.3316496878907,657.2844330898438,708.0448342722657,754.1224693695312,760.0432222542968,720.9956082382812,675.7314887109375,665.1079403796875,686.6431648414061,709.6703124746093,718.5949811128907,718.1312576800781,710.6163691449218,691.7367904429688,667.0125921441406,652.4483125316407,652.6689816550781,659.2796207742186,672.0362082035156,693.4790710359374,708.4215596011719,699.7896716417969,678.9214416523437,674.8137533398437,695.0076161578124,716.4027632945313,717.4380983875,701.8316240261719,683.2646821644531,664.9710341058593,648.4972094019531,643.5560491917968,650.7942666789062,656.4234148167969,658.9369725519531,673.0385543128907,699.9194934074218,724.4059904523438,738.0133292664063,740.1614988035157,732.0562244765624,724.4000380875001,729.5321925921877,741.1270387878906,744.7468024527343,743.4998151898437,747.7088202617188,751.3282713203125,743.9430385089844,731.1006068457032,726.9844204539062,738.6003801863282,756.6973838054687,759.5019532074218,739.7208867816407,721.9148854183594,732.4583497410157,762.8622769468749,783.7134021085938,781.888942082422,765.9945144386719,749.0607794808594,739.7580759714845,742.8601769257813,760.3524507160156,785.53525690625,799.2350974898437,790.098302928125,771.166452803125,755.8115937402345,737.5831590203125,712.6659985996093,693.5251530500001,685.9735497519531,680.238847605078,670.7122247937256,663.6909563360324,666.0333871159818,678.7559688208588
SWE,Sweden,SWE.10_1,Norrbotten,Norrbottens län,,Laen|län,County,,SE.NB,429.23584945214714,445.66212594840187,456.8355749963563,460.5521006635295,459.1028605761719,456.1981834285156,455.21815635117184,460.1128830402344,471.1377748539062,482.2336731898437,485.3008407718751,475.7860595621094,457.31531370507815,440.8877014574219,435.4521001511718,441.0795562101563,454.6824560902344,478.15080771953126,512.5951973269531,546.5913820164062,562.7607807625,557.5342715484373,543.2061476847656,530.8922563105469,522.7748761441406,519.6184231109374,522.7421142242188,527.9349115421875,530.4583209933595,533.8200261886718,540.5669853804687,546.0813151839844,551.5170617656249,560.342761903125,562.2135152148437,548.1781182425782,529.0241811484374,516.3162633183593,507.3230393042968,500.345607865625,501.6100282707031,511.56946252031247,520.6050090519531,520.593680546875,512.8974923613281,505.81765084765624,506.49362709257815,512.3505007128905,514.2382331277344,511.8056215445313,515.2157694984375,526.7318036761719,533.3481925234375,524.1580886144532,506.2501160949219,494.8090533425781,492.666628221875,493.23305690000007,497.96183484609367,511.17311265429686,525.2801903609375,531.2430040050781,533.2915793699219,539.070315528125,546.2203525421876,544.8760733812501,528.0274777304688,501.9785031757813,484.7010341511718,487.7615580929687,506.6591857707032,530.5803266742188,548.9296983253906,550.9911214843751,536.7926896140625,523.4375190078125,523.7882872742186,529.9294685835938,532.0695996976563,536.0052926589843,548.6962597117188,563.9401081574218,572.1091163742187,571.725509721875,567.6385185035157,565.7255654625,569.1882529062499,576.4459951226562,584.2812147226563,591.9056343660156,597.0784720257813,591.5795119851562,571.0781473554688,546.8457239789062,536.2699414308594,547.0587832378907,576.1258334867188,612.0680153003905,636.0531737382813,630.9295908972656,597.5224142296875,562.241738601172,554.6491063945313,573.4392032558594,592.5423042953125,596.0428013878907,586.0924983929688,571.8113662472656,569.662174878125,592.3213476628907,624.8146277257813,638.4002663867187,631.9720739906251,629.2684038562501,635.6493495574218,630.7626158329412,605.9754215558704,577.3311174465754,560.1721213196319
SWE,Sweden,SWE.11_1,Orebro,Örebro|Örebro län,,Laen|län,County,,SE.OR,606.3358477453987,640.4258399283104,662.1479056008097,663.6092877682352,653.7239272761719,649.8538907199218,659.1139140589844,677.9777610730467,697.7306254074219,708.0921963648439,702.3675054175781,679.5011543984375,650.9733464503906,641.0189053070312,657.0447309234374,674.7541648957032,674.0794863640625,662.9722360082031,654.0171699292969,648.87323053125,650.9707808824218,665.8644035148437,684.1294879226563,689.3393101183593,687.3870131234376,698.0110881238281,718.3313614667968,727.5068155765625,716.8889313363281,689.7311952304688,652.8277953269529,626.8401558371094,637.5496213546875,680.4949458171874,718.8266439070312,725.8859921972655,705.9197193078123,672.0187654671874,630.9222370613281,593.7244000332031,582.5588455320312,613.35709038125,670.8773299558594,711.7357250695313,704.1846238128907,662.4966202531249,633.0428838050781,646.127116054297,688.3272333503905,724.0107859437499,734.9469233253906,729.0486088132812,715.7672143195313,694.0892618859375,671.2555328246093,666.8451293136719,686.2149781574219,713.9905157367187,735.0933160359376,740.6892785695312,724.8139234285157,693.0031390945312,664.4458000320313,658.4295092496094,678.7784406351562,706.49195356875,713.2094546414064,691.4016771871093,662.0682243812498,645.3280138242187,639.9315379460938,637.3391371058594,634.2512825839844,630.0955419171875,631.3765889328125,648.4469795347657,677.2300541597657,703.0687952601562,720.1744623941406,729.1859786328125,729.8233582898439,728.0136093527344,733.9314056746093,747.2101469984375,756.7610527410156,755.1199800089845,742.0167503664062,719.797588295703,695.4359013675781,678.6910805710937,673.9044445609376,678.8454012042968,687.026863307422,689.8633264792968,685.8458473812501,687.8542092812501,712.5291840789063,758.2500169992187,797.2047782609375,798.9678138089844,764.9235064179688,725.8125843398437,704.1973810804689,699.8239536425781,707.7813160589843,725.7074014894531,745.0427068554687,753.2618764765625,747.6757901917969,738.0871211289062,731.0024530445313,722.8140802015624,712.7829494121094,703.3911019078125,689.5171760179687,668.6910191756863,652.3999133368421,651.5223195707762,664.7176273306748
SWE,Sweden,SWE.12_1,Östergötland,Östergötlands län,,Laen|län,County,,SE.OG,524.5730241570552,549.7294045283105,565.5214012797572,561.2905798301962,541.9984337542968,525.7012334312499,522.6259374031249,531.2240814328126,547.8445492398437,568.7479141960937,584.8715255359375,582.9426058250001,563.572401383203,550.0727926757812,557.5528265886719,569.1948737804688,564.1794059121092,544.4433192875,523.1028977238282,511.17081056640615,514.8944006648437,529.0411219875,538.8818869550781,539.5185487882812,545.4532175015624,568.4918114050781,596.1580661828125,608.6957149113281,602.7620205226563,583.2887735695313,554.2520422699218,529.6084078585936,528.5688295023438,551.2754132769531,577.8860240015626,590.9730929566406,585.1340781945313,562.6858218578126,531.2973190535156,503.5386994625,495.25871249570315,516.7145143695312,558.3278953339844,591.9406445777344,593.6359041347657,565.552057128125,534.1412491945313,524.9179709789063,539.9209631167969,562.4367037441406,578.1417313218751,582.9694535960937,573.6628513050781,548.2453615261719,522.1448719082031,521.0695687054688,547.5394685457032,578.8679652703127,599.2525651425781,606.9452240085939,598.718016185547,573.1426053328124,544.0274077828125,535.56442748125,558.3929339332032,592.9978380664062,608.4195063460938,596.959656594922,575.1664332453125,556.1980054046876,542.6823385527342,537.7622055085938,540.0761983496094,541.3726640570313,545.8526362242187,568.4619399964844,604.5904708324219,630.5383915007811,634.1180805472658,619.3608545550782,594.0329023195312,573.1537552277343,574.6111434117188,594.9709303144531,608.8780031410156,601.2146200820313,580.4372271417968,558.7048897421876,539.7414120722656,525.8504120093751,522.3697714289062,533.4956629382812,555.1678034437499,574.9243760246093,585.4080628148437,593.9785837585938,610.2699673777344,630.4267706644531,642.7390231457031,642.0560726976562,632.4906161742188,621.3722980320312,613.6241350285155,611.8430483878907,618.3825509121093,630.6281216167969,639.6431690378906,641.5423800855469,641.5781720933594,642.3413883750001,639.9985428492188,635.0989538757811,633.4779572953125,631.7686916296874,616.6697176636719,586.3520390117648,557.6681894765183,544.9160170995434,547.3656238269939
SWE,Sweden,SWE.13_1,Skåne,,,Laen|län,County,,SE.SN,626.6661469638037,625.4289042570775,624.4905867639676,622.4147151384313,619.7866440214844,621.1020499195312,632.2683257906249,654.5273193699219,680.4289154898438,697.7894861230468,698.4641012621094,683.8502029386719,665.7443079796875,659.5636716746094,667.8339424152344,675.0064741179688,669.0542060835938,657.8861207429686,653.4745548921875,654.7567817460938,656.2977007082031,658.7214053042969,664.767800234375,677.0848214503907,698.6144499335936,724.3468687582031,739.2255313984375,735.6819151992187,723.1284868871095,709.8832971328126,692.9365975484375,675.1635842874999,669.9194021359376,678.5238687125,683.9128308097656,674.4319187468749,657.3936746992188,644.8419512378906,640.1370644851562,641.8690753984376,650.4059290910157,667.1073583441407,690.6929237726563,712.03977808125,713.8246285347657,689.3395197714844,660.9993435019531,659.2837274019531,684.4649423140626,708.7550804929687,712.5333990335938,702.8117997402344,695.2247658074219,689.5727640906249,676.9792011839843,662.661970803125,659.2643130539063,667.6954277105469,682.5136440667968,700.0568383226562,711.3683159554687,705.1717888492187,686.5033228617186,679.4162636519532,698.1005839734376,724.3418799933594,730.6753488644531,714.9371630527344,692.9352204546875,672.0634877421876,653.9650057132812,646.0781105070313,647.77932965,645.4989780492187,638.9128195429687,644.8245100003905,668.2382238078125,699.7768922957031,733.8670272347656,762.4590305277344,770.9490224980468,759.5900715285156,745.7668843621094,737.8546703871094,729.893089133203,720.182528214453,712.4648835835937,705.190795940625,697.7722370203126,697.3109137023437,710.0126017421875,733.5399923042969,752.8510182933594,745.7053068832031,712.5138852003907,690.9104361558593,712.5917900410155,758.3374586566406,784.5488042921875,778.4499304992187,758.0390837910157,736.9531610203125,719.5740640992187,716.5037627660157,738.6372380140625,774.6489708914063,791.9756420453126,774.9542542625001,746.4556711132811,733.7015979249999,735.9776920761719,742.4158093347656,751.8843833632811,760.7408514570312,756.5311997343749,733.8582456937255,702.7790051506073,678.1048067931506,667.1780539546012
