GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
IDN,Indonesia,IDN.23_1,Papua,,,Propinisi,Province,94,ID.PA,3248.534439,3248.54263,3248.541926,3256.124926,3248.49094,3252.394444,3251.912641,3266.022048,3252.771781,3247.930581,3278.749919,3244.924555,3248.905845,3239.979495,3226.489538,3268.839259,3273.707679,3283.758173,3276.940069,3261.058545,3183.880219,3284.834771,3286.972907,3236.712856,3166.924579,3306.437293,3298.837042,3126.385395,3174.432404,3304.320456,3214.535559,3268.267174,3120.432856,3360.847951,3097.549919,3487.429494,3359.763592,3292.570153,3380.010281,3284.692301,3165.409789,3103.361881,3472.387602,3521.598454,3086.634461,3897.500864,3519.084784,3642.239679,3536.878737,3013.965064,2985.789198,3226.007443,3326.764201,3266.399401,3213.091286,3215.11523,3313.7842,3231.475877,3680.994519,3979.296949,3374.375658,3770.31074,3254.038128,3368.490518,3720.929583,3805.343381,3255.030682,3470.315929,3528.79229,3317.325336,3741.216536,3319.320809,3051.650655,3662.054696,2420.472956,3235.366815,3193.469885,2862.146965,3094.525604,3250.24438,3357.880267,2088.533716,3507.715886,2671.107733,3422.762882,2645.067556,3044.818108,3166.414858,2573.378818,2999.626532,3295.650233,2531.409025,3624.738487,3640.465446,3505.621252,3340.785594,2949.351548,3875.128236,3433.077863,3459.61678,3252.923494,3132.992321,2958.793394,2897.915379,3626.70338,3120.535117,2345.108962,3799.800646,3837.835441,3540.313519,3896.013082,3372.551286,3567.351376,3087.810124,3749.283257,3577.654221,3601.928389,4295.787255,3653.736058,3893.535904,3821.143342,4192.165306,3998.72724,3262.492371,2566.477124,3638.284506,3903.242458,3379.662792,3330.3343
IDN,Indonesia,IDN.22_1,Papua Barat,,,Propinisi,Province,91,ID.IB,3080.81925,3075.856412,3082.47572,3088.60514,3080.479007,3075.424366,3084.155124,3081.943814,3075.568934,3077.639344,3011.100834,2535.540821,3159.588431,2801.692761,2857.356441,2883.948097,2957.376969,3215.724728,3700.506473,4296.617213,2882.91131,3573.662487,2940.293292,2362.902282,2765.864489,3485.518702,2844.665554,2567.679364,3043.348617,3110.920388,3723.114756,3489.18217,2710.601842,3987.013398,3239.352344,3632.613449,3146.35172,2915.595484,3102.736875,3184.15537,3103.322195,3393.05209,3372.449982,3709.031777,3116.611683,3264.795986,3185.007329,3316.317888,4400.533866,2907.085542,3187.572311,3498.483567,3806.936574,3447.264715,3855.168818,3788.081678,3231.5695,3572.8806,3693.715089,3675.271351,3220.627612,3540.042485,2944.502207,3714.273983,4011.523722,3682.067464,3028.830948,2986.828757,3318.974994,3171.918272,3017.204796,3784.962392,2986.450105,3347.234114,2389.402025,2657.773704,2840.511198,2593.92828,3196.62142,3138.840257,3313.919781,2406.454584,3517.4031,2648.347677,3126.570019,2644.667008,3501.452318,3406.824894,2650.435926,2486.203773,3182.545858,2386.447299,3669.026665,4282.072663,3464.159869,2519.150144,2418.987817,3329.894463,3228.687836,3251.795991,2303.837852,2572.8683,2304.887532,2665.463185,2941.000913,3233.853788,1889.057791,3993.635228,3852.537204,3827.012423,3585.397459,2463.622152,2675.594226,2760.074902,2723.8592,2772.861438,3354.739002,3840.577342,2485.737376,3551.658849,3763.229199,4208.580978,3993.933434,2382.410472,2610.043075,3600.177236,3952.459098,3012.855948,2835.391804
IDN,Indonesia,IDN.24_1,Riau,,,Propinisi,Province,14,ID.RI,2703.330058,2491.126562,3020.694351,2778.623646,3045.219893,2794.952032,3131.442184,2350.974645,2457.732106,2863.969358,2633.948416,2042.550186,2613.189476,2388.685968,2667.092126,2880.402407,2395.901105,2416.688629,2479.483495,2382.738728,2539.664907,2815.838287,3001.844896,2132.222771,2555.726796,2115.364076,2354.18887,2617.256928,2453.397452,2353.574641,2519.879053,2462.951314,2116.312082,2224.481939,2716.915706,2183.062592,2524.341089,2444.79778,2379.887114,2360.915042,3065.592999,2653.940175,2864.52561,2621.594979,2582.86625,2588.010399,2752.774507,2414.938966,2373.825985,2510.64359,2619.029022,2612.889518,2571.22829,2403.784727,2565.2503,2452.235549,2534.604071,2972.216203,2452.624624,2536.305627,2534.43623,2772.045672,2775.127193,2845.461849,2594.695241,2491.932521,2648.896376,2501.749632,2420.538018,2733.75367,1829.298775,2920.45846,2003.572483,2724.669846,2596.607277,2394.443276,2160.588803,2535.990461,2614.936222,2792.760357,2145.955962,2251.648456,2764.859946,2221.476392,2154.733243,2448.437781,2199.199475,2570.865629,2823.000401,2624.327705,2408.810704,2608.447389,2161.494016,2909.450337,2412.87341,2791.660837,2287.617306,2516.802891,2421.280261,2183.762042,2401.671212,2144.832313,2736.067509,2101.67829,3185.531551,2455.348219,1825.24597,2437.749783,2487.556926,2488.335679,2607.872655,2561.38793,3217.352091,2808.001163,2654.945042,2548.163728,2874.766236,2848.795222,3056.188612,3285.39404,2582.878031,2532.792343,2788.560948,2386.812879,2272.077469,2552.830699,3210.788262,2568.323905,1938.668602
IDN,Indonesia,IDN.25_1,Sulawesi Barat,,,Propinisi,Province,76,ID.SR,2392.990115,2411.077717,2419.635371,2417.742862,2428.318868,2381.165544,2406.77023,2445.629848,2408.739064,2402.186779,2441.806355,2390.444542,2417.69385,2421.104332,2394.109242,2600.054808,2568.082942,2497.717184,2723.083186,2919.780013,1797.70579,2689.880403,2633.172892,1797.366413,3000.962594,2589.294161,3045.787044,2176.635738,2124.275982,2601.042202,2548.401178,2176.795689,1740.408419,3097.757516,1925.748788,2535.813988,2415.649506,2254.705613,2087.44251,2015.071196,2386.450433,2772.251391,2731.181464,2963.995226,2531.312338,2373.679164,2568.215599,2580.164258,2114.766421,1982.510737,2333.373278,2419.106876,2420.16078,2417.683865,2419.079273,2121.347315,2441.835474,2084.757491,2247.593686,2326.7051,1806.968307,2250.76518,1978.388339,2730.324074,2283.760584,2119.149688,2389.088465,2525.65755,2229.980162,2544.324647,2053.914944,2222.149015,1798.673547,2268.89668,1407.474454,2467.328433,1883.805171,2158.393642,2224.270809,2376.757723,2497.023677,1653.414903,2784.796759,2264.621468,2458.404831,2088.561716,2638.585605,2618.80135,2380.880388,2369.075069,2738.556946,2208.297544,2260.649161,2482.518387,1665.408968,2706.929009,2453.772929,2931.415829,2575.272766,2232.700465,1978.069402,2316.687767,2084.939012,2406.190966,2842.897491,2916.762365,1661.012331,3182.337239,2672.907144,2575.16621,2450.101832,1997.844285,2438.516894,2029.274905,2445.133508,2034.103672,2392.604807,3164.227718,2137.226154,3433.416335,2525.910879,2450.117335,2279.324613,1960.236586,1570.031599,2405.304587,2471.611041,2085.836554,1776.566096
IDN,Indonesia,IDN.26_1,Sulawesi Selatan,,,Propinisi,Province,73,ID.SE,2636.288648,2891.615485,2766.137998,2783.516022,2873.582845,2659.50167,2730.323208,2861.294816,2703.826531,2714.551081,2910.252917,2662.524419,2860.935376,2831.999368,2745.404381,2982.630507,2954.657906,3098.668979,3090.610748,3347.549341,2167.26458,3053.252449,2991.714331,2253.30692,3338.682704,2997.861261,3457.546523,2289.574321,2704.026819,2976.990999,3053.608805,2590.018545,2387.024303,3289.290149,2430.376367,2703.030683,2587.54306,2506.327546,2653.744346,2400.979404,2861.380305,2824.709874,2999.383974,3258.238301,2951.27319,2720.82775,2854.729997,2967.637449,2767.781725,2576.213316,2616.664656,2750.466351,2895.461372,2600.546324,2736.06534,2489.659651,2601.87649,2314.89723,2562.049446,2997.002286,2121.219712,2780.226958,2319.992415,3074.814423,2986.537437,2763.591869,2554.214492,2929.751407,2955.671732,3170.784112,2580.939731,2753.647179,2315.890998,2984.326681,2164.545394,2997.677194,2502.607487,3082.862729,2704.824673,2918.198598,3098.353502,1981.332175,3516.8104,2886.752015,2921.15938,2490.117434,3261.939116,3104.672435,2928.831828,2753.129092,2972.728524,2429.633315,2424.13988,3158.184383,2009.719349,3188.416727,2860.370932,3265.210149,2947.389367,2563.091113,2308.676138,2762.212841,2535.362167,2559.933622,3921.268453,3678.867147,1824.788407,3609.162875,3543.827247,2999.97669,3261.657102,2383.541273,2841.357975,2405.128953,2717.456334,2468.039747,2822.351156,3443.09068,2445.601918,4226.293096,3048.703114,2820.332216,2838.122701,2155.498193,1921.722395,2710.364969,2904.688488,2616.336,1862.112934
IDN,Indonesia,IDN.27_1,Sulawesi Tengah,,,Propinisi,Province,72,ID.ST,2081.245513,2094.668352,2098.525125,2081.676307,2087.702184,2081.562937,2081.994934,2085.719748,2082.657947,2072.284255,2091.645813,2080.184052,2079.628621,2000.817711,1883.989817,2290.770307,2208.710326,2138.50271,2019.946352,2225.758003,1469.123754,1988.564592,1897.507207,1450.574436,2214.599618,2126.654607,2364.027561,1507.406809,1986.745678,2082.470661,2112.829528,1928.969836,1516.728617,2474.959158,1661.116051,2036.92454,2000.238403,1937.43995,2030.196859,1579.124963,2027.459308,2375.319026,2136.044,2321.042676,2179.082973,2128.881143,2038.906807,2282.441474,2006.3058,1924.560927,1651.128774,2088.868413,2088.868413,2088.868413,2088.868413,2240.968528,2099.50629,1828.470511,2148.407819,2015.426699,1647.090019,1964.350893,1758.989779,1997.736734,2065.745981,1834.599363,1664.867485,1892.101948,2017.657085,2518.29678,1735.133718,2129.981559,1914.367201,2024.969141,1916.160741,2199.788081,1969.273694,2335.048274,2001.913105,2053.069787,2386.438324,1485.962826,2530.85773,1875.606712,2561.57174,1897.115726,1991.356426,2168.357136,1954.50021,1983.347616,2121.737015,1739.814916,2257.721491,2441.832021,1934.912712,1915.116092,1749.436713,2566.512654,2077.046611,2008.900171,1854.741888,2138.835256,1686.824723,1912.246179,2848.932201,2465.555989,1372.867972,2106.591279,2131.401591,2408.008948,2240.306634,1788.638433,2210.145834,1850.625649,2315.767073,1932.44628,2448.435245,2925.375673,1822.612141,2580.240949,2430.478192,2502.399425,2127.07104,2086.162487,1607.577357,2149.849792,2315.133857,2375.321004,1674.062376
IDN,Indonesia,IDN.28_1,Sulawesi Tenggara,,,Propinisi,Province,74,ID.SG,2029.176509,2031.018053,2029.281531,2029.594228,2029.898766,2029.90872,2029.421044,2030.241982,2029.13566,2029.9746,2030.793846,2029.027755,2030.264177,2029.796212,2029.796932,2093.887967,2138.842703,2271.007086,2341.709014,2543.810906,1498.741002,1875.27156,1986.946729,1372.768379,1836.873042,2153.960393,2569.374535,1432.10331,1611.103654,1902.572153,2135.585968,1703.952955,1710.294727,2424.803898,1723.5442,1750.578159,1794.590458,1582.673837,1566.844781,1605.052116,2057.750632,2002.611299,2281.765472,1987.178902,2076.138996,2073.982927,1986.205849,2102.349852,1951.745154,1724.067545,1574.263752,2030.946247,2031.494055,2030.905956,2030.847515,2042.218131,2334.965037,1788.828146,1992.794061,1950.872724,1692.48834,2101.535417,1860.469595,2418.901979,2386.073047,1850.696791,2059.05771,2150.314962,2376.327068,2380.385257,2020.300652,2208.603192,1870.146168,2700.6193,1377.796584,2274.773279,1852.500474,2053.284003,1681.983908,2042.723085,2421.346952,1166.5578,2776.027853,2048.894634,2432.224466,1757.90097,1519.625386,2580.434738,1857.9075,1397.0588,2209.542618,1677.851187,1786.44855,2392.955315,1819.897213,2122.752158,1622.938829,2344.442141,1887.8164,1910.705624,1478.062745,2014.231754,1450.686813,1854.089363,2543.013922,2285.100254,803.5681503,2547.247514,2050.339898,2118.65545,1845.161249,1634.743094,2017.477691,1304.199463,2165.063706,1687.708108,2330.056678,2339.727054,1600.858961,3546.928589,1929.138861,2013.661201,2484.19175,1951.274839,1887.082332,2422.127973,3412.4159,3492.674586,1996.996413
IDN,Indonesia,IDN.29_1,Sulawesi Utara,,,Propinisi,Province,71,ID.SW,1887.839131,2543.956394,2525.254406,2249.26985,2096.120489,1783.771544,1900.169108,2409.060848,1919.121676,1607.930224,2353.580659,1802.908709,2036.438959,2292.614987,1401.623628,2232.784732,2174.556543,2050.76956,2556.734871,3341.204331,1726.956084,2132.533819,2346.913883,1522.997968,2115.399064,2645.206339,3236.093172,2124.186179,1977.956222,2053.589846,2692.409245,2312.106159,1615.580672,2767.938976,2379.659151,2530.269441,2349.352158,2363.482346,2348.118732,1961.557995,2318.579218,3011.066934,2744.289311,2992.483524,2379.034815,2501.009406,2452.395122,2507.471033,2010.72029,1503.872878,1361.036058,2378.013535,2378.013535,2378.013535,2378.013535,1817.130456,2391.877205,2379.878479,3114.389529,2755.102928,2904.944656,2417.321839,2185.320978,2793.798425,2990.549611,2968.271839,2266.730062,1741.854687,2083.219073,2494.094221,2132.308531,2507.676589,1978.463173,2391.204968,1984.554474,2057.718555,2094.502192,2605.881155,1924.558253,2817.036876,2780.253628,1687.397294,2613.096806,2856.795682,2773.494846,1678.446199,1759.932898,2703.030647,2023.305156,2058.45902,2268.878468,1754.677728,1909.267207,2843.67601,2538.679709,2255.099728,1942.736833,2993.493532,3136.347566,2461.618685,2001.001761,2015.334038,1756.01197,2142.469203,2822.399277,3204.696634,1853.523495,2649.262114,2815.465752,3514.78253,3077.760643,2014.086309,2543.076299,2325.779499,2601.754026,2336.661676,2682.097626,3093.748746,2310.033589,2860.032162,2792.614117,2893.910463,2864.645346,2158.604177,1388.422169,2363.463052,2978.748092,2403.789384,1726.915338
IDN,Indonesia,IDN.30_1,Sumatera Barat,,,Propinisi,Province,13,ID.SB,3560.997089,3029.208406,4115.551724,3921.891602,3450.173249,3768.214081,3942.17446,3522.749736,3297.773159,3599.693237,3627.027205,2782.059373,3608.108917,3156.062482,3506.093194,3630.737403,3369.14382,3137.448186,3378.013143,2974.789279,3312.55875,3448.781779,3304.363694,3240.153564,3449.97806,3092.823746,3011.087165,3141.287671,3056.777875,2579.439189,2751.029271,2259.231644,2571.716423,2622.909375,2805.220788,2791.825251,2811.710384,2821.274789,3269.881549,3458.466238,3961.404824,3218.898634,3344.68196,3090.338424,3555.387928,2984.27626,3532.979096,3795.546137,2897.619608,3532.795772,3652.310874,3206.702606,3314.765552,3169.748601,3215.484657,3169.778713,3231.55245,4017.348141,2825.67777,3374.722068,3464.995759,3546.547901,3371.101809,3211.22485,3397.900192,2775.887477,3567.572149,2969.197152,3323.915254,3332.891494,2574.054015,3628.003824,2667.924568,3693.884231,3668.814497,3023.366319,2916.015491,3679.435356,3885.953188,3358.389098,2805.830846,3200.296107,3220.40225,3103.282126,2559.65628,3169.903118,2957.965617,3352.211255,3472.757796,3770.76766,3243.210828,2985.713288,3361.721632,4056.204619,4066.26272,3709.647684,3146.080731,3960.614678,2673.140241,3362.597193,3640.799806,3080.92684,3735.862931,2500.410111,3743.300263,2979.960714,1470.541579,3900.491386,3301.143926,2741.468896,2590.989351,2834.747427,3711.519695,3126.513091,3470.337627,2962.410066,3411.58146,4220.994035,3034.594376,4012.595141,3046.991089,3432.918925,3261.927446,3127.672145,3020.169836,3915.755041,3590.036562,3307.699637,2450.011538
IDN,Indonesia,IDN.31_1,Sumatera Selatan,,,Propinisi,Province,16,ID.SL,2728.753621,3147.714577,2907.37184,2886.588361,3201.076891,2344.985727,3076.974396,2872.856256,3047.214895,3860.331187,2682.682263,2526.677799,2961.326951,3125.89771,2978.097409,3420.551385,2839.980764,2896.121329,2559.481152,2846.052327,2662.250954,2787.411926,2753.188327,2260.050748,2834.17395,3572.781046,3276.925721,2585.266926,2568.520475,2965.726968,2697.394775,2905.466764,2601.743395,3355.974654,2594.124884,2699.171155,2702.121284,2694.161186,2575.017571,2685.57896,3043.925804,3080.108436,2946.544442,2315.681518,2398.87573,2929.5571,2922.98253,2887.570474,2476.50602,2444.410932,2967.109997,2743.992188,2718.519021,2743.992188,2743.992188,2743.992188,2743.992188,3609.659901,2519.453153,2551.098336,2154.08909,2494.356485,2544.700087,2831.638258,2735.609359,2581.91751,2772.48541,2753.173606,3006.197583,3371.381288,2481.131897,2796.609476,2112.722617,2688.883731,2423.522243,3368.658532,3072.444169,3444.642402,3214.212575,2784.824735,2615.27245,2059.052922,2783.076189,2594.87404,2400.463994,2297.792266,2515.648228,3137.185119,2754.921096,2952.396833,2824.100903,2335.661651,2500.895574,3095.458721,2745.783943,2757.366241,2168.074416,2525.295181,2792.650344,2667.994426,2577.600196,2667.133167,2885.760059,2162.536723,2969.372982,2902.839083,1839.095291,3256.706206,2902.762765,2885.77236,3343.755846,2551.459299,2756.858735,2443.6513,3170.820489,2489.170553,2580.833456,2931.502038,2738.055383,3852.989786,2635.338557,3021.520256,3529.872281,2267.204263,2025.280879,2812.551586,2761.151554,2582.856412,2095.822759
IDN,Indonesia,IDN.32_1,Sumatera Utara,,,Propinisi,Province,12,ID.SU,2523.460784,2617.357053,2613.159595,2648.01159,2939.197783,2794.137379,3069.156315,2769.680627,2355.007125,2553.773249,2611.491778,2481.497824,2808.732795,2529.929006,2700.90171,2964.177386,2677.069474,2510.185927,2480.37258,2625.951359,2395.482572,2371.150036,2955.175148,2462.569172,2905.100353,2474.24419,2620.334833,2845.625515,2536.880284,2664.300455,3398.869726,2899.116803,2645.996454,2639.096674,2883.897802,2773.859324,2718.544977,2540.320664,2503.725513,2694.154769,3352.581759,3217.847747,2874.856429,2974.349802,3075.642386,2851.808831,3030.555149,2619.561753,2546.875399,2893.3804,2983.450913,2639.376408,3296.234226,2226.128501,2774.270202,2363.765249,3167.778005,2122.809896,2643.2795,2837.522494,2529.53514,2714.848115,2729.469106,2782.889836,2529.228261,2840.125493,3016.523596,2363.205143,2790.140532,2804.965046,2361.960847,2688.288133,2555.318702,2771.098144,2688.895369,2753.458146,2336.205271,2392.513055,2844.717593,2389.969897,2446.303274,2468.101833,2904.68175,2623.587816,2463.05065,2613.551307,2665.777957,2759.116217,2596.097838,3146.745908,2431.23886,2784.194667,2901.448912,2754.844594,2727.503778,2817.335756,3133.638886,3100.129063,2893.355728,1458.018207,2514.009461,1991.731987,2967.25991,2658.290331,3119.656101,2718.705761,1808.961516,2999.241869,3164.006823,2931.016261,2747.763111,2862.719134,3133.540198,2584.419007,2754.642828,3002.772684,3273.557693,3005.907848,2700.017688,3183.000249,3184.948354,2992.115505,2723.220992,2309.476042,2280.798199,3298.483348,3187.755872,3073.122168,2456.944033
IDN,Indonesia,IDN.33_1,Yogyakarta,,,Propinisi,Province,34,ID.YO,1446.159114,2619.806378,2898.463754,2510.501237,2517.735882,2297.057043,1764.941262,2163.053223,1819.44863,2909.780254,1960.835912,1710.652286,2107.934939,2250.990367,1867.856497,2832.567315,2011.514926,2235.021619,2856.066088,2863.286061,2106.122719,2270.684342,1723.063837,2006.849396,2345.17488,2400.691816,2630.566884,1555.122933,1637.512799,2666.596071,1968.91581,2295.034158,1954.40296,2164.614722,1684.656976,1914.683106,2043.478606,2449.790948,1467.217489,1853.195955,2122.938123,2101.218626,2335.115492,2318.517475,1812.041073,2145.93822,2251.850282,2242.186669,2420.331982,1674.449674,1870.68082,2575.601464,2601.824535,1503.33027,2095.687751,1704.655489,2050.264832,2642.830483,1872.599089,2031.865436,1531.65067,2072.707772,1768.333508,2421.2847,2710.537147,2246.191182,1808.138539,2440.907273,2286.662338,2154.221861,1550.984788,2238.145486,1487.749211,2183.47787,1880.447831,2683.875295,1755.772227,2831.745958,1602.516043,2226.856848,2314.101556,1599.957974,2885.660447,2228.803742,2782.345425,1286.603414,1446.782352,2365.583608,2091.01104,2152.444311,2247.268091,1403.532617,2380.47581,2296.559639,2133.691444,2259.794776,2114.27205,2257.054473,2152.352412,2071.707098,1892.558206,2167.217805,1433.053881,1512.372596,2186.103862,1644.831268,1169.238614,1985.373459,1414.018738,2034.520564,2295.406367,1842.270788,1711.354847,1800.473653,2196.667918,1972.735593,1821.942223,2577.45011,2050.043663,3395.520785,1875.592918,2079.919652,2401.184317,2214.068795,1546.634569,2479.500956,2246.308566,1849.293256,1440.489321
IND,India,IND.1_1,Andaman and Nicobar,Andaman & Nicobar Islands|Andaman et Nicobar|Iihas de Andama e Nicobar|Inseln Andamanen und Nikobare,,Union Territor,Union Territory,,IN.AN,497.6491892,1094.635811,1137.54976,914.001858,893.6045377,626.7118253,802.2828158,895.3534763,567.9349912,654.7538436,795.9623003,916.6582166,1180.88491,619.4747893,713.0528144,941.1170218,708.2582882,717.2236821,827.0716081,1073.721488,717.0321747,840.6025192,705.7507335,799.8396337,1086.495692,1176.56787,1125.495486,738.2649052,983.4852806,660.9849526,845.2902827,779.8776673,737.3019523,876.4662784,1026.616259,717.0678871,853.6035898,868.6180913,752.6283468,1022.975069,934.701002,809.8291536,894.7089732,720.4380566,758.962617,959.2702538,827.8819208,889.3314873,912.9639248,992.3729795,784.7238076,684.2544387,972.6019542,1003.214821,759.6126859,986.1797598,891.5833937,785.5212718,1015.77254,730.6094226,748.4015926,755.915168,876.9090589,899.0332325,1004.745504,1151.966076,775.0759689,1035.307739,837.0081066,850.0678694,856.686121,1014.91775,828.4433403,889.8833214,674.7495643,935.879477,756.0717598,665.8455136,1016.626384,854.8904829,797.9143182,826.2530975,760.1404074,808.8325516,1062.411583,900.090251,924.6959003,1007.256411,830.4373756,760.4343929,885.6545443,654.0194183,1061.447078,657.4600504,803.453221,786.678804,909.9980761,970.4105347,884.6066425,1084.879413,998.9461199,786.8623758,809.0878985,866.1073409,1141.649018,1197.010184,901.0770748,1052.988038,687.0656118,919.2355487,914.5599994,745.0882202,799.6303514,823.9516047,1197.168982,972.1347172,1147.078957,937.8925692,804.659888,1311.447499,760.650583,860.3363783,960.1680085,729.322027,929.1882846,718.2463994,889.0953848,649.4619611,861.0322665
