GID_0,NAME_0,2000,2010,2020,2030,2040,2050,2060,2070,2080
CZE,Czech Republic,0.6981314310213415,1.0859992794874238,1.4265627977324695,1.8330374368807165,2.1676530047160822,2.8004727991615854,3.429724716558689,3.97227783203125,4.754773842416158
DEU,Germany,0.646501628754417,0.9982478093483141,1.2422453000772968,1.575393011769361,1.9661049994478799,2.5748122791519434,3.237542214185807,3.769302350191402,4.33713433543139
DJI,Djibouti,0.46696959150598405,0.7534426425365691,1.0735850232712767,1.3968953883394282,1.7606369992519946,2.1982597188746675,2.7522011614860373,3.285261438248005,3.828144479305186
DMA,Dominica,0.6267547607421875,0.8656387329101562,0.9923477172851562,1.251800537109375,1.5755462646484375,1.9035186767578125,2.1936874389648438,2.6689224243164062,3.0810089111328125
DNK,Denmark,0.6627462418352972,0.9825471138042179,1.1122388162248122,1.4260754194415983,1.801694942953808,2.1861026951524076,2.696348596791752,3.154209824859119,3.694877582821038
DOM,Dominican Republic,0.6762381248103763,0.9120198962757888,1.0840116334192962,1.3503252047936893,1.6530995785611347,2.01321766677412,2.3932441785497574,2.8301385675819173,3.238399764866505
DZA,Algeria,0.6082620841769059,1.0139049028291678,1.4498577016720189,1.8740670705633902,2.4007898675300194,3.015022045605278,3.6773760384669085,4.323193373010333,4.959434340966211
ECU,Ecuador,0.5584241453953053,0.8678849040088565,1.1349021806145594,1.4655906571770594,1.814036145188292,2.198543706797235,2.648280833723358,3.1129476661506335,3.5617248253888247
EGY,Egypt,0.6221686863467983,1.0017488859112564,1.3696896259790858,1.7503466544533268,2.2608768748990635,2.79515907622739,3.3380070176235463,3.8908167797157622,4.457974377220607
ERI,Eritrea,0.4992176513671875,0.8383275146484375,1.1927464599609374,1.548672119140625,1.92324072265625,2.347314453125,2.896345703125,3.427862548828125,4.031662109375
ESH,Western Sahara,0.5212266939180391,0.8628784729553772,1.2331369760874156,1.5989423872114301,1.9785354201858107,2.436464326875704,2.9559832048845722,3.4556194683452985,4.027774845157658
ESP,Spain,0.5065431826999148,0.8914074623828505,1.2540360462816456,1.6204212341011441,1.9901275189036636,2.4328648939569133,2.9289023038126825,3.5190624619644595,4.118009543117089
EST,Estonia,0.8537633141805959,1.251006192939226,1.5528644295625909,1.962557593057322,2.5109946672306505,3.2404093187908796,3.837146847747093,4.366641022438227,4.946196090343387
ETH,Ethiopia,0.47706705729166665,0.7803653895297897,1.0861529674114097,1.4237499391549844,1.7553497979945483,2.1513787480529594,2.6350083966121494,3.1314008956386292,3.6518542518496884
FIN,Finland,0.8436284522487693,1.3772105386812392,1.9019873632143622,2.373238341449058,2.8721978174497003,3.5011046945232236,4.222899972575984,4.94446804098887,5.605054045376712
FJI,Fiji,0.40063065332723846,0.5868958818151596,0.7598039343001994,0.9814699862865691,1.25103456754211,1.5792671365940825,1.908969743877438,2.272410940616689,2.5856604609929077
FLK,Falkland Islands,0.2751617431640625,0.37383736504448783,0.5409435696072049,0.7461984422471788,0.931412590874566,1.2657915751139324,1.5625038146972656,1.8886973063151042,2.1980230543348522
FRA,France,0.5142890369096048,0.9331205340632924,1.2186367005890744,1.5623272648325233,1.8928224719991547,2.43159047608041,2.984229918969252,3.5465159089708367,4.118497563133982
FRO,Faroe Islands,0.3914082845052083,0.5814175075954862,0.7329118516710069,0.8442416720920138,1.2654012044270833,1.5591651068793402,1.864900377061632,2.10318840874566,2.36562262641059
FSM,Micronesia,0.6623746431790866,0.9208651811648638,1.0296662159455128,1.273738763271234,1.5768992106119792,1.9188604110326521,2.3369989639673476,2.693324162409856,3.183353913136018
GAB,Gabon,0.4809030443796069,0.7505047772381757,1.0240260318690495,1.3342612076742937,1.7400211268619472,2.091307693968827,2.5014954363098894,2.9299598337684274,3.3770119107033167
GBR,United Kingdom,0.403907071317406,0.6922249907239446,0.8670868483571075,1.0441028121907983,1.2093692668824207,1.5857640570889677,2.007381388883163,2.422861064015089,2.8494502648829156
GEO,Georgia,0.7352649143763951,1.063309079124814,1.422271728515625,1.8542211623418898,2.3773291451590404,2.8661586216517856,3.49673825218564,4.098914373488653,4.673417590913319
GGY,Guernsey,0.412896728515625,0.725433349609375,0.902703857421875,1.113262939453125,1.2158447265625,1.620751953125,1.99581298828125,2.42384033203125,2.88341064453125
GHA,Ghana,0.4652045263002997,0.7975227251444778,1.0732790594231592,1.3985305577108305,1.758565322666952,2.129443359375,2.5644170055650686,3.0051590592893835,3.482322880993151
GIB,Gibraltar,0.493255615234375,0.899169921875,1.142181396484375,1.47509765625,1.94183349609375,2.39227294921875,2.661376953125,3.11895751953125,3.673187255859375
GIN,Guinea,0.4542995394789023,0.8014405536167513,1.1332480338624287,1.4702808360763007,1.8688261545249047,2.2597949032856124,2.7330994581813135,3.211395418583439,3.738428106162754
GLP,Guadeloupe,0.6026051839192709,0.839141845703125,0.9824422200520834,1.2604904174804688,1.5573832194010417,1.8987884521484375,2.1996027628580728,2.6767705281575522,3.0927658081054688
GMB,Gambia,0.46504429408482145,0.7709995814732142,1.08778076171875,1.4536002022879464,1.8366830008370536,2.2367963518415177,2.7142490931919645,3.188161795479911,3.612565394810268
GNB,Guinea-Bissau,0.4416436529778815,0.7446820147625812,1.0618654721743102,1.4080735243760145,1.8029309557629871,2.183206137124594,2.6366470138747973,3.071305312119521,3.499692842557833
GNQ,Equatorial Guinea,0.4965215047200521,0.769946797688802,1.0195780436197917,1.3050384521484375,1.701067606608073,2.0504364013671874,2.447423807779948,2.866314697265625,3.2691274007161457
GRC,Greece,0.6723655748466858,1.0414475219981407,1.2510294426458115,1.6327208835546059,2.0491140600534967,2.5384707520550625,3.0188605003914404,3.553461954837552,4.050838335073069
GRD,Grenada,0.6136125837053571,0.7932826450892857,1.0350472586495536,1.2664097377232142,1.6039515904017858,1.94500732421875,2.2046944754464284,2.656306675502232,3.050358363560268
GRL,Greenland,0.7313360163803799,1.1020720471998802,1.5124537413365278,1.9567379553670745,2.6133923844335585,3.3159693997604176,4.055104964383503,4.7996077372294,5.584278003871823
GTM,Guatemala,0.5279804430509868,0.818484175832648,1.1491305702611019,1.5156413831208881,2.0224829422800163,2.5190685071443255,3.0166452508223682,3.575767758018092,4.084173905222039
GUF,French Guiana,0.5593096051897322,0.8818740844726562,1.1521360124860491,1.4673001970563615,1.808009992327009,2.216426522391183,2.674316188267299,3.224059840611049,3.71949462890625
GUM,Guam,0.6213607788085938,0.844940185546875,0.9577560424804688,1.2372360229492188,1.534912109375,1.9725723266601562,2.3710556030273438,2.6961746215820312,3.0762786865234375
GUY,Guyana,0.5779438018798828,0.9208447592599052,1.2574409303211032,1.5923087710425967,1.994741712297712,2.4422360374813987,2.9756237211681547,3.485503423781622,4.025111243838356
HKG,Hong Kong,0.3170967102050781,0.6196823120117188,0.9322662353515625,1.2730789184570312,1.6524467468261719,2.07574462890625,2.562297821044922,3.0400123596191406,3.44989013671875
HMD,Heard Island and McDonald Islands,0.3732757568359375,0.5540822347005209,0.5638987223307291,0.7515970865885416,0.9741007486979166,1.272064208984375,1.6068572998046875,1.917938232421875,2.164393107096354
HND,Honduras,0.4967180769020152,0.7670359388690129,1.0526441057151723,1.3949661967910338,1.7415568984557535,2.09212971624927,2.4965187144056658,3.044279294593312,3.4608462324766354
HRV,Croatia,0.6613741069260038,1.078127055588164,1.4026335879311043,1.7902533180355409,2.2513570044324807,2.8623733125202397,3.374168277404469,3.9670296308290154,4.673718704460816
HTI,Haiti,0.658368522738233,0.8893945011091821,1.0619423948688271,1.3430262436101466,1.6364516270013503,1.992039809992284,2.3657603322723766,2.790413185402199,3.2042778862847223
HUN,Hungary,0.6989100633469303,1.0794014719735205,1.4776635634160675,1.8761346867654176,2.280137593767284,2.967488786815542,3.518083150407909,4.095810611691095,4.855159253145741
IDN,Indonesia,0.4693485144412879,0.69599866703722,0.9091086647727272,1.17480597414361,1.4784924654150198,1.8132739161314229,2.191768311511858,2.6078845520421607,3.0399101408102767
IMN,Isle of Man,0.408270263671875,0.714617919921875,0.88524169921875,1.021832275390625,1.22227783203125,1.583258056640625,2.0469970703125,2.449774169921875,2.788995361328125
IND,India,0.42802830057792407,0.7291517162303531,1.0707626078026127,1.431623681172178,1.8634971343003675,2.3368793774877528,2.887606407238722,3.4501074039344766,4.000778618723209
IOT,British Indian Ocean Territory,0.7990442911783854,1.0235239664713542,1.172045389811198,1.3960494995117188,1.707745869954427,2.055638631184896,2.4521255493164062,2.8463261922200522,3.2815653483072915
IRL,Ireland,0.3676626628340639,0.6141393324908089,0.7466621226315046,0.8350979213800905,0.9851333825296946,1.2697458396669965,1.6489803262425764,2.0967139334700224,2.538126811722285
IRN,Iran,0.6493843402422282,1.0567410625988924,1.4735306479197692,1.8704149554402456,2.4045426517125836,3.039872908716493,3.700985724590469,4.382384935778108,5.022745253164557
IRQ,Iraq,0.6992481549580892,1.110349973042806,1.519715944925944,1.9341468811035156,2.439807415008545,3.116461435953776,3.8439528147379556,4.508930206298828,5.144887288411458
ISL,Iceland,0.365163310592723,0.6647301615683685,0.9438257351727553,1.2593825076107688,1.7652322831847858,2.2487864606257335,2.634858467209507,3.0834052573906985,3.6299275143045775
ISR,Israel,0.5915237176613729,0.9239481941598361,1.3236209056416497,1.6616426061411373,2.058988977651127,2.5923637014920593,3.1957587570440573,3.7006640825115267,4.296660876664959
ITA,Italy,0.5860474808180021,0.9832098749677614,1.2888136579049174,1.6794238818560867,2.139245958079006,2.6074593188510145,3.1045156948504125,3.6534657222532667,4.2664591751203575
JAM,Jamaica,0.6600261015050551,0.8800542494829964,1.0453473259420956,1.2981666116153492,1.6049373851102942,1.9234089570886947,2.2890508315142464,2.7089000028722428,3.112579345703125
JEY,Jersey,0.420721435546875,0.738043212890625,0.924627685546875,1.14481201171875,1.250347900390625,1.66015625,2.068682861328125,2.479986572265625,2.92608642578125
JOR,Jordan,0.6223608329471222,1.0032833120917197,1.4146559548243292,1.8014245329603638,2.2891392249845515,2.924348820400777,3.5863650909251414,4.176009183549612,4.757753878663489
JPN,Japan,0.5821441348236386,0.8973571173035272,1.2284324721534654,1.610139571086015,2.0327324895575494,2.4719547687190593,2.9912694345606434,3.5172699276763613,4.068827351485148
KAZ,Kazakhstan,0.8998304001828458,1.4247343022772607,1.8405198983266844,2.2979805587876774,2.773601991910461,3.4827155363475177,4.13977345135195,4.924950132978723,5.552681737588652
KEN,Kenya,0.4645295920946919,0.7418527445330969,1.0371806548278664,1.322886654107565,1.6527779220689274,2.0203001775358302,2.444123829510195,2.907511970393765,3.3842548343306738
KGZ,Kyrgyzstan,0.7459500781713925,1.1649804194579498,1.5554061490962738,1.9639057512804334,2.6039392466782956,3.1835195219714962,3.8031690149012767,4.561683781639697,5.239314643334323
KHM,Cambodia,0.3623503117862334,0.6449544406016403,0.9280661142545681,1.2639666078890677,1.5939477052403448,1.937576648800872,2.3420028939991693,2.73586093230897,3.1829679875674834
KIR,Kiribati,0.4903116226196289,0.7507486343383789,0.9300026893615723,1.2626471519470215,1.5780525207519531,1.9171533584594727,2.3388381004333496,2.7559351921081543,3.194943428039551
KNA,Saint Kitts and Nevis,0.6175333658854166,0.8626505533854166,1.026519775390625,1.2628987630208333,1.5702412923177083,1.9220377604166667,2.2177632649739585,2.676422119140625,3.09234619140625
KOR,South Korea,0.5410189369852229,0.8954749292181444,1.2230575916378996,1.570964251377786,2.0681592364643895,2.584476677946342,3.1354696584302326,3.6237431016079213,4.1753052704094
KWT,Kuwait,0.6841950850053267,1.074585654518821,1.4875772649591619,1.855407021262429,2.357485684481534,2.9970612959428267,3.721769159490412,4.361292058771307,4.917277943004262
LAO,Laos,0.3232881860825622,0.5979887582723377,0.9835628028054839,1.3563113907008495,1.7221602652836772,2.1184809416243175,2.6425280524689017,3.130184729122421,3.607894156743022
LBN,Lebanon,0.6419446221713362,0.9645427835398707,1.3326973750673492,1.6816237877155173,2.013239367254849,2.4749008704876077,3.045893175848599,3.5747533337823274,4.078161831559806
LBR,Liberia,0.4632086901931289,0.7793031301557648,1.0485470220909356,1.342396232652368,1.6861875545904503,2.013669410847729,2.389845001031153,2.803269475143148,3.280256377984278
LBY,Libya,0.6251430626699054,1.004176643362364,1.3499001216081856,1.7432875585229561,2.214581025976641,2.7266494191753927,3.2620322096506245,3.8091707202728555,4.3833957630638345
LCA,Saint Lucia,0.5603179931640625,0.7987314860026041,0.9850616455078125,1.2232004801432292,1.5648956298828125,1.892181396484375,2.173792521158854,2.6417744954427085,3.044987996419271
LIE,Liechtenstein,0.6154378255208334,1.0416158040364583,1.3711954752604167,1.74505615234375,2.1664632161458335,2.8570454915364585,3.4707234700520835,4.114990234375,4.895487467447917
LKA,Sri Lanka,0.476481287932593,0.7381387505649535,0.9408397832192665,1.2085165228725465,1.4952296737797004,1.8384717200413223,2.1739870181753616,2.52970545745093,2.9006622566664513
LSO,Lesotho,0.44896364212036133,0.7837009429931641,1.1058073043823242,1.5227093696594238,2.0225419998168945,2.5085840225219727,3.0952906608581543,3.7085018157958984,4.320150852203369
LTU,Lithuania,0.7585817367311508,1.1519286140562996,1.412974201182209,1.782429367146164,2.2890342429832176,2.9962745949074074,3.55503013651207,4.096725544601521,4.672832186259921
LUX,Luxembourg,0.5629817417689732,0.9592132568359375,1.1747327532087053,1.5195552280970983,1.8487941196986608,2.434565952845982,3.168943132672991,3.6917550223214284,4.239499773297991
LVA,Latvia,0.7869638770517676,1.1874152289496527,1.4666772707544191,1.842602354107481,2.377352627840909,3.070498688052399,3.679854576033775,4.212164368292298,4.757201223662405
MAC,Macao,0.315032958984375,0.619720458984375,0.93218994140625,1.2508544921875,1.63104248046875,2.061431884765625,2.5694580078125,3.04022216796875,3.452728271484375
MAF,Saint-Martin,0.60333251953125,0.8633880615234375,1.027252197265625,1.3173828125,1.55865478515625,1.9411468505859375,2.23406982421875,2.6853790283203125,3.10369873046875
MAR,Morocco,0.5411874121362037,0.9440775441599416,1.3726461221883586,1.7842683896913634,2.2306337461366756,2.749137459220467,3.367821997338599,3.989505642063015,4.655427702180632
MCO,Monaco,0.5467376708984375,0.980316162109375,1.29913330078125,1.706451416015625,2.15618896484375,2.6262664794921875,3.096923828125,3.67193603515625,4.3289031982421875
MDA,Moldova,0.7434573524876644,1.1726485402960527,1.5444374486019736,1.9695450632195723,2.3907001696134866,2.9802034076891446,3.504829165810033,4.128192459909539,4.716300884046053
MDG,Madagascar,0.4514340710409968,0.7141415513213425,0.9885610435297763,1.3018708551045015,1.620393775539255,1.9897731768739952,2.4325444424906215,2.9055139147072615,3.3917941536039655
MDV,Maldives,0.7669414651804957,0.9825092184132543,1.111169223127694,1.3584626296470905,1.6751761600889008,2.011182061557112,2.3560896248653016,2.7090376930675286,3.1610801959859915
MEX,Mexico,0.5177677480419677,0.870017430291104,1.2011796960878611,1.5705939058083385,1.9853448148947865,2.4489233889172426,2.961717461820823,3.5252590466983356,4.059350708621231
MHL,Marshall Islands,0.6552175457557935,0.9220440468091643,1.0441541350289676,1.263599181443118,1.593877899512816,1.9650357707162922,2.3778155037526334,2.7719081921523876,3.24685257472349
MKD,Macedonia,0.6744365692138672,1.0786314010620117,1.373222827911377,1.8391098976135254,2.313417911529541,2.8903074264526367,3.467650890350342,4.146007537841797,4.869692802429199
MLI,Mali,0.5942390086462284,0.9645013447572454,1.3604015544589654,1.7928081938143283,2.3302323330004064,2.8608641784601843,3.464441433758803,4.056088861897345,4.652533137527086
MLT,Malta,0.5548553466796875,0.911376953125,1.1129989624023438,1.468475341796875,1.8406143188476562,2.205230712890625,2.6327896118164062,3.0836334228515625,3.5324630737304688
MMR,Myanmar,0.3780170171752611,0.6880853850494996,0.9908750050995431,1.3190414388870757,1.6845976163035792,2.0670653659432117,2.556007006772193,2.9886492670256746,3.4432888313207135
MNE,Montenegro,0.6597217378162202,1.102537609281994,1.4148145403180803,1.8035176595052083,2.173885527111235,2.8179502941313244,3.398831322079613,4.028748285202753,4.728214808872768
MNG,Mongolia,0.689509690409959,1.1625267568260733,1.6009105335582385,2.0555110122218276,2.534833965879498,3.189460523200758,3.823007602884312,4.55378707731613,5.260255139283459
MNP,Northern Mariana Islands,0.5230611165364584,0.7729271782769097,0.9482574462890625,1.1954871283637152,1.4814368353949652,1.8577100965711806,2.260001288519965,2.6486918131510415,2.9777679443359375
MOZ,Mozambique,0.48379501763193883,0.8106906587919115,1.1179508846041835,1.4738350100030388,1.837890625,2.2769900032921395,2.7572345950035455,3.2981014406275326,3.8560678244023503
MRT,Mauritania,0.5939545124522597,0.9651014108251114,1.3746374410705762,1.7826268847469764,2.2871500910049334,2.8304523392743475,3.401114810431254,4.027731018260662,4.662634953353756
MSR,Montserrat,0.5755615234375,0.8155670166015625,0.99249267578125,1.2576446533203125,1.55328369140625,1.895294189453125,2.2032623291015625,2.6826019287109375,3.09637451171875
MTQ,Martinique,0.6088307698567709,0.8504689534505209,1.0125325520833333,1.2437744140625,1.5809122721354167,1.9103291829427083,2.183563232421875,2.6530558268229165,3.061309814453125
MUS,Mauritius,0.6062397203947368,0.8194387335526315,0.9346923828125,1.1857621042351973,1.4242393092105263,1.7148726613898027,2.0642892937911186,2.383000424033717,2.7519707930715462
MWI,Malawi,0.5305845510905685,0.8656589974105627,1.2130427986248586,1.5580415337333853,1.9684678850130797,2.445708538072681,2.9590895985046664,3.565827106458569,4.119000879348134
